name,COUNT,AREA,MIN (Band 1),MAX (Band 1),MEAN (Band 1),STDDEV (Band 1),MIN (Band 2),MAX (Band 2),MEAN (Band 2),STDDEV (Band 2),MIN (Band 3),MAX (Band 3),MEAN (Band 3),STDDEV (Band 3)
"K383",11121,1.519752488100000,6.000000000000000,254.0000000000000,128.1985432964661,59.09944187766855,14.00000000000000,254.0000000000000,125.3201150975632,57.04135063773192,4.000000000000000,221.0000000000000,97.46263825195572,47.15211943766113
"K402",13480,1.842124228000000,11.00000000000000,253.0000000000000,129.1056379821959,57.84285947528758,12.00000000000000,254.0000000000000,130.7379821958457,57.18176567296462,3.000000000000000,219.0000000000000,104.3232195845698,47.38162491017246
"K403",8389,1.146408022900000,6.000000000000000,251.0000000000000,115.3791870306354,62.60814278450589,9.000000000000000,254.0000000000000,119.7083084992252,61.81910096038298,4.000000000000000,215.0000000000000,92.74633448563596,48.75010754030597
"K409",5534,0.7562548574000001,2.000000000000000,215.0000000000000,66.25804119985541,36.12047215131928,2.000000000000000,210.0000000000000,56.84459703650165,36.67938953615827,11.00000000000000,205.0000000000000,67.38019515720998,36.14067757676153
"K412",4507,0.6159090427000000,4.000000000000000,214.0000000000000,87.71333481251391,41.47662197633309,2.000000000000000,206.0000000000000,71.99667184379851,41.46570342588102,5.000000000000000,210.0000000000000,78.52052362990905,40.97684506205044
"K414",9489,1.296729732900000,1.000000000000000,250.0000000000000,64.60448940878914,41.80033727780025,2.000000000000000,248.0000000000000,60.91904711710766,40.11591604636334,1.000000000000000,233.0000000000000,66.99241226683529,38.03229502917010
"K418",15329,2.094801356900000,2.000000000000000,241.0000000000000,103.7943114358406,55.36881375405883,3.000000000000000,250.0000000000000,109.4584121599582,55.57020314585606,1.000000000000000,211.0000000000000,85.95915704312652,46.22371572712871
"K424",5081,0.6943496441000000,5.000000000000000,195.0000000000000,75.36193662664829,42.68460923863586,12.00000000000000,204.0000000000000,83.21550875811849,40.90942804217826,10.00000000000000,190.0000000000000,78.31548907695336,35.69106085565261
"K430",16673,2.278467155300000,1.000000000000000,247.0000000000000,97.35386553109822,57.48596079202097,3.000000000000000,251.0000000000000,99.75529298866431,57.15766699294926,1.000000000000000,231.0000000000000,90.80801295507709,49.68249022564130
"K433",17558,2.399407803800000,8.000000000000000,254.0000000000000,130.4440141246157,61.11690890756961,14.00000000000000,254.0000000000000,137.4837680829252,61.11945417492869,1.000000000000000,224.0000000000000,101.7515092835174,47.02440281433304
"K434",18945,2.588949814500000,2.000000000000000,255.0000000000000,119.0781736605963,64.50294423899395,8.000000000000000,255.0000000000000,134.2154130377409,66.42674739276707,1.000000000000000,236.0000000000000,105.6902612826603,54.27456282678246
"K439",6752,0.9227019872000001,1.000000000000000,198.0000000000000,73.31472156398104,40.40283053516826,1.000000000000000,189.0000000000000,65.40358412322270,41.36323347948717,4.000000000000000,199.0000000000000,69.23593009478672,41.66900057063551
"K441",16033,2.191007251300000,1.000000000000000,230.0000000000000,90.75045219235322,53.13944329858173,4.000000000000000,244.0000000000000,103.3161604191356,54.33138228248714,1.000000000000000,218.0000000000000,85.86733611925411,46.10188887864569
"K444",17020,2.325886822000000,2.000000000000000,230.0000000000000,78.87796709753235,49.98566428112030,2.000000000000000,235.0000000000000,81.25305522914219,48.48288350557689,1.000000000000000,243.0000000000000,73.77256169212693,43.98408080897840
"K447",15911,2.174335207100000,5.000000000000000,253.0000000000000,121.8278549431212,60.30589189104936,15.00000000000000,255.0000000000000,137.1350009427440,62.20746296584581,5.000000000000000,235.0000000000000,107.0941487021558,50.15817404932670
"K452",14530,1.985613133000000,6.000000000000000,255.0000000000000,124.0431520991053,63.18314635283010,11.00000000000000,255.0000000000000,128.0205092911218,62.01945629781275,3.000000000000000,240.0000000000000,102.0710254645561,51.54873943950208
"K467",14351,1.961151691100000,1.000000000000000,238.0000000000000,114.1786635077695,57.96171865757429,10.00000000000000,254.0000000000000,130.4766218381994,59.86901026996932,1.000000000000000,200.0000000000000,80.53490967426940,42.93822355398301
"K488",2930,0.4004023730000000,3.000000000000000,193.0000000000000,76.16313993174059,43.92700119099343,1.000000000000000,200.0000000000000,65.70321038251365,49.08146762861608,5.000000000000000,214.0000000000000,76.20477815699657,49.65277568805980
"K488x",9141,1.249173410100000,8.000000000000000,234.0000000000000,122.1680341319331,51.48914387029549,25.00000000000000,251.0000000000000,138.1340115961054,53.48790823884855,3.000000000000000,201.0000000000000,90.79969368778032,39.02009278620464
"K490",3923,0.5361018803000001,3.000000000000000,234.0000000000000,97.15090491970437,49.88504547897546,1.000000000000000,236.0000000000000,88.02294162630639,54.83281329071310,7.000000000000000,241.0000000000000,95.98011725720113,55.34050742122323
"K496",11186,1.528635134600000,1.000000000000000,248.0000000000000,107.5121580547113,61.09861353871020,8.000000000000000,253.0000000000000,119.9021097800822,62.31456088272691,1.000000000000000,204.0000000000000,85.26240500670541,44.59595155354911
"K502",508,0.06942129880000000,4.000000000000000,187.0000000000000,81.96456692913385,46.72082013336632,10.00000000000000,207.0000000000000,97.09645669291339,50.48940509520729,7.000000000000000,166.0000000000000,79.53346456692914,41.56225413333247
"K504",14692,2.007751421200000,5.000000000000000,233.0000000000000,121.4462292404030,52.89991842735537,11.00000000000000,240.0000000000000,132.0969915600328,52.20182840454223,4.000000000000000,214.0000000000000,92.15811325891642,43.94594926966383
"K515",19450,2.657961145000000,1.000000000000000,246.0000000000000,103.8926992287918,58.16722744881113,6.000000000000000,253.0000000000000,113.2705773482083,59.47938786714005,1.000000000000000,216.0000000000000,87.48685226161678,48.70770108150843
"K516",7530,1.029020433000000,11.00000000000000,249.0000000000000,129.4779548472775,52.55486585361096,11.00000000000000,247.0000000000000,125.3602921646746,51.03610446542860,7.000000000000000,224.0000000000000,107.7950863213812,45.48419691175005
"K518",18375,2.511055837500000,4.000000000000000,254.0000000000000,110.3174421768707,56.04851581395650,4.000000000000000,253.0000000000000,110.6151836734694,55.59685645408071,1.000000000000000,213.0000000000000,86.56642176870756,45.75175006793071
"K519",17751,2.425782431100000,5.000000000000000,250.0000000000000,103.5738831615120,57.32026402356740,7.000000000000000,252.0000000000000,107.6473438116163,57.22418201152313,3.000000000000000,215.0000000000000,91.60278294180610,45.51257632881032
"K536",25868,3.535019994800000,2.000000000000000,252.0000000000000,94.77740838101134,52.83382594668942,3.000000000000000,255.0000000000000,103.4858512447812,55.65937313951831,1.000000000000000,211.0000000000000,72.32020581066963,43.11067746297142
"K549",5167,0.7061020687000000,6.000000000000000,252.0000000000000,103.6783433326882,58.04929254693093,8.000000000000000,253.0000000000000,110.0756725372557,59.47309195488334,2.000000000000000,211.0000000000000,88.06678281068523,49.02310331122839
"K551",3013,0.4117448293000000,6.000000000000000,231.0000000000000,108.6223033521407,56.51448644691151,6.000000000000000,218.0000000000000,102.3584467308330,51.68982755584078,3.000000000000000,186.0000000000000,82.32824427480917,41.02448968346730
"K566",10015,1.368610841500000,2.000000000000000,251.0000000000000,92.18701947079383,59.60202604895513,4.000000000000000,253.0000000000000,98.86410384423365,59.08617400197555,2.000000000000000,237.0000000000000,88.00629056415379,51.18008303149470
"K569",2726,0.3725245286000000,10.00000000000000,245.0000000000000,122.8121790168745,61.93654591198175,19.00000000000000,250.0000000000000,128.2523844460748,61.30962885748541,4.000000000000000,181.0000000000000,90.44717534849595,41.42889960273681
"K570",21632,2.956144755200000,3.000000000000000,238.0000000000000,96.42150517751483,53.47173219342622,2.000000000000000,245.0000000000000,97.14728180473368,53.91655414766905,2.000000000000000,242.0000000000000,83.09513683431949,47.43378880201765
"K576",19799,2.705654123900000,1.000000000000000,234.0000000000000,87.28829738875707,51.97503927339258,4.000000000000000,247.0000000000000,102.6280490884299,54.38199976147794,1.000000000000000,211.0000000000000,71.80126550240450,43.88763631433819
"K580",11544,1.577558018400000,4.000000000000000,244.0000000000000,109.3037075537075,55.91567641892110,7.000000000000000,250.0000000000000,116.6185031185031,57.35791585244332,1.000000000000000,216.0000000000000,87.40748440748443,46.05156757721434
"K582",17244,2.356497788400000,8.000000000000000,255.0000000000000,135.4242635119462,60.43014830072055,18.00000000000000,255.0000000000000,143.6899211319879,59.72254811126368,7.000000000000000,239.0000000000000,115.5735328230109,49.88152161351343
"K585",8845,1.208723204500000,1.000000000000000,216.0000000000000,75.60565291124927,45.38904458470515,1.000000000000000,229.0000000000000,75.00260033917473,46.02307168764197,7.000000000000000,227.0000000000000,84.94335782928209,45.93932519183333
"K588",19458,2.659054393800000,4.000000000000000,253.0000000000000,128.9250179874602,59.07676812511786,8.000000000000000,254.0000000000000,139.2804502004317,59.99975440804624,1.000000000000000,205.0000000000000,98.18419159214722,46.64428428191123
"K591",15513,2.119946079300000,2.000000000000000,249.0000000000000,113.4597434409850,57.10981653149607,9.000000000000000,254.0000000000000,121.5058982788629,59.96969844176043,1.000000000000000,244.0000000000000,93.66634435634630,46.33921291223788
"K594",19385,2.649078498500000,1.000000000000000,247.0000000000000,127.2196027856588,56.81159451652069,12.00000000000000,255.0000000000000,147.5541397988136,61.46599786411800,1.000000000000000,207.0000000000000,85.69471836439668,45.36725730527660
"K597",14379,1.964978061900000,2.000000000000000,225.0000000000000,77.48549968704360,42.83008814603438,1.000000000000000,221.0000000000000,66.48660869565215,40.41508848807866,1.000000000000000,223.0000000000000,63.18736959243284,37.99499279354831
"K609",656,0.08964640160000001,8.000000000000000,173.0000000000000,64.42835365853658,31.99734322515899,8.000000000000000,171.0000000000000,60.59298780487805,32.08372462586838,17.00000000000000,187.0000000000000,69.45426829268293,32.66505072712688
"K612",12739,1.740862057900000,2.000000000000000,248.0000000000000,101.2094355914907,56.71130972562875,1.000000000000000,244.0000000000000,93.44681686160610,54.81520985803841,1.000000000000000,223.0000000000000,87.97778301146178,51.29767917935827
"K618",15596,2.131288535600000,5.000000000000000,249.0000000000000,106.7706463195691,52.99141624542961,12.00000000000000,248.0000000000000,117.5050654013850,54.12657591176075,3.000000000000000,218.0000000000000,92.03026417030010,44.24029933922625
"K619",14712,2.010484543200000,5.000000000000000,245.0000000000000,105.1073273518216,56.80983231620161,2.000000000000000,250.0000000000000,110.5424143556281,57.12757080098702,1.000000000000000,222.0000000000000,86.42194723959753,46.21065005658040
"K620",15224,2.080452466400000,2.000000000000000,230.0000000000000,92.76280872306873,52.31653347010150,8.000000000000000,235.0000000000000,103.2651077246452,53.09305136345435,1.000000000000000,207.0000000000000,80.19975039411459,41.20347603740451
"K627",18961,2.591136312100000,3.000000000000000,255.0000000000000,131.2725594641633,62.41420500095575,7.000000000000000,255.0000000000000,134.4674858920943,60.87508055646362,1.000000000000000,234.0000000000000,107.5657929434101,50.78937549477151
"K631",6156,0.8412549516000001,3.000000000000000,226.0000000000000,85.64002599090318,48.59949937996355,2.000000000000000,237.0000000000000,87.51397011046136,50.55075354299382,9.000000000000000,227.0000000000000,93.75292397660817,49.17061461453194
"K634",10228,1.397718590800000,4.000000000000000,240.0000000000000,109.3867813844349,60.51131653056934,10.00000000000000,254.0000000000000,125.0261048103246,61.98147418128510,1.000000000000000,208.0000000000000,90.04986312084473,45.04075549759690
"K636",3538,0.4834892818000000,3.000000000000000,229.0000000000000,92.07461842849067,51.76239811175272,2.000000000000000,231.0000000000000,88.38722442057662,53.66396534786794,10.00000000000000,232.0000000000000,96.52826455624647,53.43203778117388
"K637",19627,2.682149274700000,1.000000000000000,236.0000000000000,87.03153818719107,50.78255812194828,3.000000000000000,250.0000000000000,106.0549640874128,53.52667299622988,1.000000000000000,241.0000000000000,74.70068930303810,44.89162207894247
"K638",17278,2.361144095800000,3.000000000000000,255.0000000000000,118.8459312420419,63.45560278539391,6.000000000000000,255.0000000000000,128.1831809237180,64.25909420341802,1.000000000000000,226.0000000000000,97.74269175108537,50.80557672562289
"K661",11371,1.553916513100000,1.000000000000000,223.0000000000000,70.29021194266112,47.45294229741238,1.000000000000000,222.0000000000000,65.92434239465115,49.34050098392455,3.000000000000000,227.0000000000000,76.04388356345086,49.68242603425521
"K662",8100,1.106914410000000,2.000000000000000,208.0000000000000,73.12716049382715,39.22184667422962,1.000000000000000,210.0000000000000,57.63281443044232,39.05825588255425,2.000000000000000,217.0000000000000,62.24898160720899,38.61621997231737
"K664",5834,0.7972516874000001,1.000000000000000,202.0000000000000,74.33921837504283,40.83296874679581,2.000000000000000,195.0000000000000,63.44181662382174,37.77034648812946,2.000000000000000,196.0000000000000,66.00085689802910,36.69764768829960
"K668",12312,1.682509903200000,7.000000000000000,251.0000000000000,128.2745289148799,54.17846729950507,12.00000000000000,254.0000000000000,140.2824074074074,55.83997165439042,9.000000000000000,229.0000000000000,114.3820662768031,46.55484559072358
"K674",14376,1.964568093600000,8.000000000000000,255.0000000000000,141.2602949360044,64.36670809819488,15.00000000000000,255.0000000000000,139.7767111853088,61.89719681390645,1.000000000000000,222.0000000000000,111.1601279910964,51.09234564325371
"K674x",16135,2.204946173500000,6.000000000000000,254.0000000000000,125.2051440966843,58.73150599355703,16.00000000000000,255.0000000000000,134.4330337775022,57.66219136007195,1.000000000000000,226.0000000000000,96.45020142547254,47.85079423106560
"K675",15492,2.117076301200000,2.000000000000000,254.0000000000000,122.0460237541957,63.21566474276669,11.00000000000000,255.0000000000000,137.5856571133488,65.34760460000251,2.000000000000000,241.0000000000000,105.7958946553060,53.34955584957920
"K682",11584,1.583024262400000,3.000000000000000,252.0000000000000,122.5569751381215,60.28756550743987,9.000000000000000,254.0000000000000,129.6849965469614,60.37551170156879,1.000000000000000,213.0000000000000,92.09927486187841,47.53778272947653
"K684",14374,1.964294781400000,1.000000000000000,253.0000000000000,83.73340754139416,46.97646848101942,1.000000000000000,251.0000000000000,74.41115903715044,47.74260462662782,1.000000000000000,245.0000000000000,77.68744347826083,48.72102406415259
"K686",12850,1.756030885000000,1.000000000000000,254.0000000000000,117.4943968871595,58.54827001634158,6.000000000000000,255.0000000000000,128.3929961089494,59.04329709917143,2.000000000000000,240.0000000000000,102.6277042801557,48.67671353373071
"K688",6432,0.8789720352000000,1.000000000000000,200.0000000000000,73.90469527363186,41.88866959414442,1.000000000000000,192.0000000000000,68.13514774494556,40.25293253652021,3.000000000000000,201.0000000000000,72.67646144278609,39.68446476035137
"K694",17026,2.326706758600000,1.000000000000000,255.0000000000000,118.9733348995654,58.02452056186528,10.00000000000000,255.0000000000000,128.9154822036885,58.53386252335105,4.000000000000000,230.0000000000000,103.4204158346059,49.33622287651686
"K695",5702,0.7792130822000001,10.00000000000000,231.0000000000000,111.5952297439495,54.12231852259138,8.000000000000000,226.0000000000000,109.9074009119607,51.19260573113910,4.000000000000000,216.0000000000000,82.66695896176780,40.72150238997518
"K834",9860,1.347429146000000,3.000000000000000,255.0000000000000,93.46551724137933,54.22949329079644,3.000000000000000,255.0000000000000,97.51957403651109,51.49582491809826,2.000000000000000,237.0000000000000,90.95598377281947,47.35128640991327
