name,COUNT,AREA,MIN (Band 1),MAX (Band 1),MEAN (Band 1),STDDEV (Band 1),MIN (Band 2),MAX (Band 2),MEAN (Band 2),STDDEV (Band 2),MIN (Band 3),MAX (Band 3),MEAN (Band 3),STDDEV (Band 3),MIN (Band 4),MAX (Band 4),MEAN (Band 4),STDDEV (Band 4),MIN (Band 5),MAX (Band 5),MEAN (Band 5),STDDEV (Band 5)
"K674x",18041,2.465412700100000,0.02200003899633884,0.3858354985713959,0.1131418122621961,0.06792713777179853,0.04078694432973862,0.6090676188468933,0.1925596721044160,0.09228193562359674,0.03009606525301933,0.7383695840835571,0.1944344084026194,0.1140591137678533,0.2073524147272110,3.078602075576782,1.065534697922289,0.5279239727300278,0.4032719731330872,5.424921989440918,1.890609549462453,0.9431329458495555
"K675",17563,2.400091084300000,0.04227012768387794,1.143145442008972,0.2148488647892179,0.1189137596776926,0.03894937783479691,0.9161675572395325,0.2098904022165220,0.1183232511632313,0.09598212689161301,2.990229606628418,0.5536758532941811,0.3366155704898201,0.2218357473611832,5.079376220703125,1.449605523970644,0.8228325973092194,0.6818912625312805,9.567719459533691,3.771563082626292,1.907474235531720
"K682",13818,1.888313989800000,0.04661732539534569,0.6499836444854736,0.2377719038148177,0.1161337199974552,0.05270798131823540,0.9911814928054810,0.2974116317057039,0.1568746845220629,0.09384730458259583,1.979032039642334,0.5930759188864537,0.3040070266453958,0.2719159126281738,4.655569076538086,1.648111971102484,0.9126098901727340,0.7197455763816833,8.987787246704102,3.583499752805728,1.889150605705914
"K684",14925,2.039592292500000,0.01272031757980585,0.2972109019756317,0.06087389647748508,0.04477597799393796,0.01397916022688150,0.3283064067363739,0.06941343002071236,0.04583999305777852,0.04762391373515129,1.016712188720703,0.2395632021186540,0.1370746890727201,0.07487878203392029,0.8143944740295410,0.3418275410131593,0.1555015507951790,0.6229509115219116,6.858057022094727,2.846581821829032,1.445732612059778
"K686",14006,1.914005336600000,0.04648159071803093,0.8802308440208435,0.2483396280166462,0.1165408870439684,0.09025646746158600,1.361938357353210,0.5064029929621908,0.2455643404114220,0.09309084713459015,1.901401400566101,0.5605048247545584,0.2869751551588861,0.2545519173145294,4.428168296813965,1.551814957340326,0.8220082547859916,0.7570168375968933,8.877696037292480,3.589384707594434,1.738374565132720
"K688",8923,1.219382380300000,0.03931643813848495,0.5470234751701355,0.1985446249478121,0.1175892445630905,0.03975255414843559,0.4532343745231628,0.1704482502052164,0.08952752347448284,0.08401732891798019,1.089463233947754,0.3980575766943366,0.2052888679962130,0.1919952034950256,3.000518083572388,1.013310555440888,0.5807342708417644,0.6375544667243958,7.137945175170898,2.733613122876258,1.646709976682853
"K694",17984,2.457623302400000,0.02677732333540916,0.4832809865474701,0.1552332564293542,0.08455667545692198,0.03543900698423386,0.7746478319168091,0.2239060762263353,0.1142004542129565,0.03208426386117935,0.9089989662170410,0.2586200484043579,0.1475972477276830,0.1790390461683273,4.503144264221191,1.203607420723726,0.6069628701397440,0.4455711245536804,6.030421257019043,2.425805020272017,1.135847885506866
"K695",8974,1.226351841400000,0.05181306973099709,0.5835545659065247,0.2238372649913618,0.1006532999510832,0.07210654765367508,0.8286241292953491,0.3166229948658826,0.1329127820261806,0.1221186369657516,1.915765643119812,0.6570864788688108,0.3442856697895911,0.2721444368362427,3.155828237533569,1.318329650344974,0.6396495784149793,0.7819404006004333,7.007339000701904,3.004316182472085,1.431135540497408
"K834",10145,1.386376134500000,0.04122364521026611,0.9674546122550964,0.2006151218644766,0.1148333431275993,0.04278306663036346,1.047568202018738,0.2172762362603161,0.1177152003764769,0.07281675934791565,2.457404375076294,0.4097235432916406,0.2778393468435689,0.2176045626401901,4.432326793670654,1.288158543661289,0.6754834350733885,0.4536905586719513,6.861170768737793,2.645160323255105,1.245806420451298
"LJ",9514,1.300146135400000,0.02254778891801834,0.3006699681282043,0.09335809544418759,0.04550500985928608,0.03710899502038956,0.4289604425430298,0.1748892475731651,0.06165675391566062,0.05890869349241257,0.7713726162910461,0.2879967657645192,0.1374623181160426,0.1051903665065765,1.358870148658752,0.5572670668360437,0.2273559766120166,0.7428977489471436,7.165732383728027,3.388123305857067,1.430063827924057
"LS1106",15298,2.090565017800000,0.04859185218811035,0.9195491671562195,0.2516811369061236,0.1295307660563422,0.07338356226682663,1.362513780593872,0.4348376884438943,0.2284918429112369,0.09269146621227264,2.556807041168213,0.5977368237145595,0.3343724041698028,0.2572628259658813,4.539467811584473,1.628336575523687,0.9075445620327928,0.6908636093139648,9.422139167785645,3.739595423696678,1.960038127271394
"LSH",4317,0.5899443837000000,0.01860907860100269,0.2946725189685822,0.06925847287897521,0.03863123242983395,0.01635400764644146,0.2504635751247406,0.06472405290435193,0.03542624291413824,0.06775483489036560,1.051693320274353,0.3098690412474335,0.1279590377648238,0.06914252042770386,0.8367286920547485,0.3050515710865703,0.1246429573438735,0.7161539793014526,6.539363861083984,2.700470692006312,1.243772853645259
"R1",14773,2.018820565300000,0.01340234372764826,0.3264421522617340,0.05997380453976969,0.04877402918608522,0.01225419994443655,0.2939431369304657,0.05292053244939150,0.04083211436664374,0.05949073284864426,1.218566179275513,0.3015257390596138,0.1770562820196687,0.06070940196514130,0.8037682175636292,0.3325816403908251,0.1486231882563526,0.6528668999671936,6.756958961486816,3.148241818173111,1.419995036521461
"RBJQSC",6634,0.9065765674000000,0.04690767452120781,0.6481694579124451,0.2483684348146312,0.1352201046847229,0.04909794777631760,0.7558538913726807,0.2608971754316424,0.1480442213652439,0.08833884447813034,1.457034468650818,0.5361871552828531,0.3151433917286650,0.2475665956735611,3.905611991882324,1.347497113372481,0.8748342064618579,0.7613276839256287,8.334016799926758,3.285573749835856,2.092082825868898
"S13K033",21464,2.933186530400000,0.03736232593655586,1.038298130035400,0.2141650863855444,0.1162038739124619,-7188.520507812500,1.602467179298401,-0.7460541432970569,74.82451787375683,0.07945635914802551,2.142858743667603,0.5109419579656904,0.2875476552075408,0.2782242596149445,4.469316482543945,1.454067841409648,0.8062917479492926,0.8414240479469299,9.088510513305664,3.628209384339451,1.855340453575516
"S13K037",16828,2.299648850800000,0.03899847343564034,0.6671253442764282,0.2110705188127326,0.1111832206097590,0.05452661588788033,0.9429260492324829,0.3216323036282533,0.1824947420214859,0.08207789063453674,1.871355414390564,0.4855434764526375,0.2989226321984587,0.2371526807546616,3.735981464385986,1.345054434507462,0.8413756899089770,0.6524538397789001,9.092082023620605,3.381361705586863,2.011442326176264
"S13K038",9123,1.246713600300000,0.05461918562650681,0.8934865593910217,0.2708543471842564,0.1132663847829365,0.09343933314085007,1.414563655853271,0.4507425167928279,0.1916490637507916,0.1182523220777512,2.443482875823975,0.7206967099382211,0.3557927633004592,0.2675306200981140,4.287126064300537,1.227276720091085,0.6388756541143505,0.7264993190765381,7.710568428039551,2.617514991870015,1.344520215118718
"S13K044",16846,2.302108660600000,0.01462126895785332,0.4359061717987061,0.09084287596558883,0.07065053650381256,0.02662030421197414,0.3806971311569214,0.1495935633810858,0.08139592751313074,0.02034819498658180,0.5676406621932983,0.1350764201794346,0.09758252914828310,0.1571738570928574,2.574489116668701,0.9670674983099334,0.5460540590604424,0.3407863080501556,5.283372402191162,2.049476073147507,1.161689215745706
"S13K054",17165,2.345701956500000,0.03882779181003571,0.7185505628585815,0.2247792753121038,0.1170372248342785,0.04360678046941757,0.9193589091300964,0.2779722916031243,0.1553147142059170,0.08380305767059326,2.198355913162231,0.5717864837333620,0.3619807311096843,0.2547190785408020,4.432030677795410,1.550602926355112,0.9173256667866723,0.7925571799278259,9.647006034851074,3.729031714683297,2.049459922427093
"S13K057",16857,2.303611877700000,0.03324917703866959,0.7914621233940125,0.1825153889704578,0.1047695235625249,0.03074556775391102,0.5013812780380249,0.1758833299816660,0.09291569526988847,0.07585549354553223,1.771672606468201,0.4627118232132541,0.2710865465734840,0.2386955916881561,3.783070802688599,1.297285114354160,0.7595383851598994,0.7037283182144165,8.024318695068359,3.250347316685878,1.788135533253588
"S13K064",18156,2.481128151600000,0.04225390776991844,0.7278640270233154,0.1898378605767018,0.1139845748857072,0.06236747652292252,0.8529278039932251,0.3150833364166558,0.1607245920315807,0.08695898205041885,1.335809469223022,0.4240931599587862,0.2303250175527203,0.2759683430194855,3.454547882080078,1.300082971936322,0.7238705317123224,0.7611417174339294,8.089732170104980,3.258658317328289,1.679316536661629
"S13K069",10525,1.438305452500000,0.03009829483926296,0.6600870490074158,0.1911035747158909,0.1232637317405940,0.04634515568614006,0.7054775953292847,0.2584245780368740,0.1311062578735993,0.06502846628427505,1.261484026908875,0.4161864792521945,0.2468183762570560,0.2307594865560532,3.502166748046875,1.197934769338213,0.7505191479201457,0.7523240447044373,8.984707832336426,3.065094559872236,1.934332608980254
