name,COUNT,AREA,MIN (Band 1),MAX (Band 1),MEAN (Band 1),STDDEV (Band 1),MIN (Band 2),MAX (Band 2),MEAN (Band 2),STDDEV (Band 2),MIN (Band 3),MAX (Band 3),MEAN (Band 3),STDDEV (Band 3)
"K834",10145,1.386376134500000,3.000000000000000,255.0000000000000,102.3988171513061,56.18500835824334,3.000000000000000,255.0000000000000,105.8674223755544,53.71356211458125,2.000000000000000,237.0000000000000,99.35002464268112,51.78916025313926
"LJ",9514,1.300146135400000,2.000000000000000,226.0000000000000,99.99821315955434,44.69432837063825,9.000000000000000,239.0000000000000,111.1201387429051,43.85422283481235,1.000000000000000,213.0000000000000,83.29892789573256,43.24692625872693
"LS1106",15298,2.090565017800000,4.000000000000000,254.0000000000000,118.5718394561381,59.74938045667400,10.00000000000000,255.0000000000000,130.8666492351941,60.35997675429603,1.000000000000000,244.0000000000000,106.4098574977121,51.05336918779410
"LSH",4317,0.5899443837000000,1.000000000000000,213.0000000000000,92.62195969423206,44.37058802936458,2.000000000000000,213.0000000000000,77.61941162844570,47.60649175098198,9.000000000000000,218.0000000000000,83.66365531619178,46.93144594036654
"R1",14786,2.020597094600000,1.000000000000000,240.0000000000000,79.19241174083591,48.73132818015583,1.000000000000000,240.0000000000000,63.12282718971932,50.80572728982447,2.000000000000000,247.0000000000000,68.63506019207352,51.01166906812355
"RBJQSC",6632,0.9063032552000001,1.000000000000000,240.0000000000000,112.1708383594692,58.61853482958777,8.000000000000000,250.0000000000000,122.3170989143547,58.19955910991612,2.000000000000000,222.0000000000000,105.5250301568154,48.91517444727201
"S13K033",21464,2.933186530400000,1.000000000000000,255.0000000000000,108.6516958628401,59.79537630810526,5.000000000000000,255.0000000000000,117.4132035035408,59.87006240257406,1.000000000000000,239.0000000000000,92.92609850426355,52.00408650882471
"S13K037",16827,2.299512194700000,1.000000000000000,252.0000000000000,108.2140607357224,57.99390020738487,2.000000000000000,254.0000000000000,121.1422034704065,58.49220266880868,1.000000000000000,218.0000000000000,95.92219448407035,44.90029715991889
"S13K038",9123,1.246713600300000,5.000000000000000,255.0000000000000,129.6380576564727,55.52027828508308,11.00000000000000,254.0000000000000,127.0878000657679,51.68236165737812,6.000000000000000,236.0000000000000,117.2395045489422,46.67400094053940
"S13K044",16846,2.302108660600000,1.000000000000000,222.0000000000000,97.24094740591237,54.79137419816158,6.000000000000000,233.0000000000000,111.1747595868456,56.28698645894140,1.000000000000000,215.0000000000000,80.18724768463545,49.19979962009644
"S13K054",17165,2.345701956500000,2.000000000000000,255.0000000000000,114.0294785901544,63.18644525074497,7.000000000000000,255.0000000000000,122.4912904165452,61.78392348618566,1.000000000000000,223.0000000000000,95.27270608796968,50.85747174208853
"S13K057",16879,2.306618311900000,1.000000000000000,253.0000000000000,108.3131702115054,59.15963238107380,7.000000000000000,255.0000000000000,119.9109544404290,59.63597413755981,1.000000000000000,249.0000000000000,92.10126807300314,50.59287722250197
"S13K064",18156,2.481128151600000,1.000000000000000,227.0000000000000,101.0695637805684,53.95252926404483,7.000000000000000,241.0000000000000,112.0338730998018,53.98318748857142,1.000000000000000,209.0000000000000,85.79108834545049,42.88279235740987
"S13K069",10525,1.438305452500000,2.000000000000000,231.0000000000000,89.78042755344416,53.06632215037579,2.000000000000000,233.0000000000000,92.24361045130648,51.70092173389228,1.000000000000000,206.0000000000000,86.05188141391106,50.69800883331073
"S13K070",10462,1.429696118200000,1.000000000000000,207.0000000000000,84.42620913783215,42.78489930558989,1.000000000000000,195.0000000000000,76.56577437858508,42.45810040962365,1.000000000000000,204.0000000000000,68.13476805356288,41.89001778689969
"S13K072",2007,0.2742687927000000,6.000000000000000,208.0000000000000,83.89038365719981,43.41511632169851,4.000000000000000,205.0000000000000,84.94270054808172,43.37815363340842,2.000000000000000,198.0000000000000,87.31539611360239,44.65782923513035
"S13K079",20245,2.766602744500000,7.000000000000000,255.0000000000000,127.5149419609781,60.23156129960819,5.000000000000000,254.0000000000000,121.1474438132871,58.06538945609571,1.000000000000000,225.0000000000000,101.8880600701477,50.32495547311648
"S14K324",11141,1.522485610100000,1.000000000000000,233.0000000000000,88.45696077551393,56.78297578202245,3.000000000000000,251.0000000000000,104.3564312000719,59.74975613608621,1.000000000000000,217.0000000000000,82.17365915012131,48.33968169436908
"S14K328",14115,1.928900851500000,1.000000000000000,252.0000000000000,99.37258235919232,58.00520222486586,5.000000000000000,251.0000000000000,107.9880977683316,56.15876727524470,2.000000000000000,229.0000000000000,102.2072263549416,51.57913094976703
"S14K336",16445,2.247309564500000,1.000000000000000,255.0000000000000,100.1791425965340,59.13996044387626,4.000000000000000,255.0000000000000,108.8374581939800,57.65173971403642,1.000000000000000,235.0000000000000,89.64351739236197,49.70422906891606
"S14K338",20956,2.863765231600000,2.000000000000000,249.0000000000000,98.47952853598012,56.01295066945014,2.000000000000000,247.0000000000000,100.1877266653941,55.42935447313491,1.000000000000000,234.0000000000000,90.71869631609090,53.83112006731264
"S14K341",22126,3.023652868600000,1.000000000000000,252.0000000000000,95.22308596221646,56.70736731007928,3.000000000000000,255.0000000000000,106.5007231311579,57.86895677018163,1.000000000000000,220.0000000000000,79.08838452478022,47.66329059381275
"S14K351",4769,0.6517129409000000,6.000000000000000,215.0000000000000,94.37345355420426,47.73304690269546,1.000000000000000,213.0000000000000,75.39400293562589,43.18127630609879,3.000000000000000,220.0000000000000,73.90480184525060,40.33224740052362
"S14K352",25468,3.480357554800000,1.000000000000000,251.0000000000000,107.0448405842626,57.32344147378205,2.000000000000000,252.0000000000000,107.5101103302053,56.90248873904604,1.000000000000000,253.0000000000000,95.55049870415463,55.59544608079952
"S14K353",11776,1.609262233600000,1.000000000000000,217.0000000000000,100.9596637228261,49.36917545769940,9.000000000000000,240.0000000000000,125.8217561141304,54.35323866507763,1.000000000000000,201.0000000000000,77.10888398165451,40.80381555934147
"S14K359",12176,1.663924673600000,1.000000000000000,233.0000000000000,99.33927398160313,56.06341632138381,6.000000000000000,252.0000000000000,114.9783180026282,57.13588994665361,1.000000000000000,237.0000000000000,88.85081738273227,50.04888432239476
"S15K011",10479,1.432019271900000,1.000000000000000,217.0000000000000,76.32579444603495,52.34635096926803,4.000000000000000,238.0000000000000,92.36030534351140,54.41344789714084,1.000000000000000,230.0000000000000,78.86923737711176,53.23459937986433
"S15K015",16593,2.267534667300000,1.000000000000000,241.0000000000000,97.78587356114024,55.64204037189861,6.000000000000000,247.0000000000000,107.5155788585548,55.75920634752912,1.000000000000000,249.0000000000000,85.92243249758923,50.60246354214910
"S15K016",8526,1.165129908600000,18.00000000000000,244.0000000000000,141.3813042458362,43.18773772408048,10.00000000000000,223.0000000000000,132.8775510204082,44.81922786379504,4.000000000000000,228.0000000000000,126.4746657283604,46.60894912093646
"S15K022",17975,2.456393397500000,6.000000000000000,251.0000000000000,126.6384422809458,54.00725960601545,9.000000000000000,251.0000000000000,124.6086230876218,52.11619080604031,1.000000000000000,215.0000000000000,92.49068150208620,44.43569009977124
"S15K032",19001,2.596602556100000,1.000000000000000,249.0000000000000,100.0705752328825,56.63120599597509,8.000000000000000,254.0000000000000,115.3211936213883,58.02025814785397,1.000000000000000,224.0000000000000,95.85473684210521,50.80220982460844
"S15K044",18912,2.584440163200000,1.000000000000000,241.0000000000000,107.8788071065990,57.56548816643806,5.000000000000000,246.0000000000000,108.9966689578597,55.15403882430410,1.000000000000000,205.0000000000000,92.53892120571133,49.70020805097872
"S15K045",14982,2.047381690200000,4.000000000000000,254.0000000000000,123.7061140034708,56.10193111755576,10.00000000000000,254.0000000000000,126.5388466159392,54.42827279516860,2.000000000000000,238.0000000000000,110.9245761580564,50.54234846267232
"S15K046",7497,1.024510781700000,9.000000000000000,252.0000000000000,130.4010937708418,50.58870200365920,8.000000000000000,250.0000000000000,127.8508736828064,50.37463077182000,11.00000000000000,219.0000000000000,123.9410430839002,48.83887916474654
"S15K047",14295,1.953498949500000,4.000000000000000,254.0000000000000,123.3983910458202,56.62217719461551,11.00000000000000,254.0000000000000,131.3986009094089,56.49121741127021,2.000000000000000,218.0000000000000,104.5821615949633,46.29672734811659
"S15K057",2914,0.3982158754000000,3.000000000000000,204.0000000000000,100.5024021962938,52.89417270428691,7.000000000000000,201.0000000000000,96.98627316403565,48.75729790693109,5.000000000000000,206.0000000000000,92.99931365820179,47.13842270921138
"S15K058",12818,1.751657889800000,7.000000000000000,249.0000000000000,128.1378530191917,53.10730503416762,5.000000000000000,239.0000000000000,120.5150569511624,54.23347531064174,6.000000000000000,234.0000000000000,118.1609455453268,54.53555950455765
"S15K075",11645,1.591360284500000,12.00000000000000,247.0000000000000,138.4024044654359,48.30678748723880,14.00000000000000,250.0000000000000,134.9360240446544,46.71484034703931,10.00000000000000,220.0000000000000,125.8452554744525,43.32987552743124
"S15K103",5245,0.7167612445000000,5.000000000000000,254.0000000000000,134.5410867492850,48.91842085057161,9.000000000000000,238.0000000000000,129.3948522402288,46.25991402393242,4.000000000000000,205.0000000000000,115.6465204957102,45.61346120454522
"S15K104",2659,0.3633685699000000,10.00000000000000,226.0000000000000,121.7265889432117,45.21393935862814,5.000000000000000,219.0000000000000,115.7991726212862,44.55283535890386,2.000000000000000,206.0000000000000,104.0571643474991,47.48347029729911
"S15K106",11716,1.601062867600000,3.000000000000000,247.0000000000000,125.4754182314783,57.74681217804562,8.000000000000000,253.0000000000000,130.1281153977467,56.63065313805935,6.000000000000000,238.0000000000000,114.6878627517924,50.66318993795341
"S15K113",13439,1.836521327900000,3.000000000000000,244.0000000000000,127.4448991740456,54.57271750922428,15.00000000000000,253.0000000000000,144.1904159535680,57.76879731278665,1.000000000000000,215.0000000000000,92.66388806192317,44.70749504305470
"S15K115",3085,0.4215840685000000,1.000000000000000,223.0000000000000,93.35494327390602,52.64097968555689,9.000000000000000,247.0000000000000,112.7760129659643,53.29375626526106,4.000000000000000,203.0000000000000,93.54035656401945,49.32084870775083
"S15K116",17396,2.377269515600000,3.000000000000000,237.0000000000000,117.8892274085997,55.48029465686179,7.000000000000000,248.0000000000000,127.7796619912624,56.29567083720362,1.000000000000000,202.0000000000000,80.04652366438553,45.40409733081126
"S15K120",7894,1.078763253400000,8.000000000000000,228.0000000000000,116.8953635672663,52.82740072264516,17.00000000000000,249.0000000000000,128.8134025842411,53.75335385870108,1.000000000000000,197.0000000000000,85.06561945781606,40.35141781826709
"S15K121",23972,3.275920029200000,11.00000000000000,254.0000000000000,132.2549224094776,48.49039311970201,9.000000000000000,254.0000000000000,127.1309861505090,48.10916794673980,1.000000000000000,210.0000000000000,96.95898527141490,47.00291835348684
"S15K126",27376,3.741097393600000,1.000000000000000,254.0000000000000,112.8078974284045,59.16611295106292,3.000000000000000,254.0000000000000,115.9025423728815,58.43186532385907,1.000000000000000,250.0000000000000,94.15649663840979,50.78361384173576
"S15K137",2801,0.3827737361000000,22.00000000000000,224.0000000000000,131.5058907533023,41.83482893134863,13.00000000000000,209.0000000000000,122.3302392002856,43.45627329667857,11.00000000000000,212.0000000000000,113.1724384148518,44.55167830831655
"S15K138",16932,2.313861085200000,4.000000000000000,253.0000000000000,116.4715922513584,60.72397336492858,6.000000000000000,251.0000000000000,119.3721946609970,58.50000387659218,1.000000000000000,216.0000000000000,88.41424521615870,46.13301361938023
"S15K147",13871,1.895556763100000,9.000000000000000,243.0000000000000,123.8442073390527,53.42978758428740,21.00000000000000,251.0000000000000,139.6995890707231,54.17652073780985,5.000000000000000,214.0000000000000,99.42318506236032,44.56647530651419
"S15K150",20573,2.811425945300000,5.000000000000000,252.0000000000000,114.8178680795216,55.25699883512599,7.000000000000000,254.0000000000000,125.9616973703398,56.62574078646028,1.000000000000000,197.0000000000000,77.30018523934878,44.44000481708951
"S15K151",14517,1.983836603700000,5.000000000000000,251.0000000000000,128.0301026382863,56.52280138744143,12.00000000000000,254.0000000000000,131.6022594199903,56.15449882310951,2.000000000000000,207.0000000000000,105.1351518908865,48.04724272217976
"S15K167",11778,1.609535545800000,2.000000000000000,232.0000000000000,88.24392935982335,51.00676181097437,5.000000000000000,250.0000000000000,103.5828663610121,52.35017528829872,1.000000000000000,234.0000000000000,94.52623535404996,45.52034256538203
"S15K168",16776,2.292542733600000,2.000000000000000,244.0000000000000,98.96679780639013,58.96077784237697,4.000000000000000,248.0000000000000,111.0503099666190,60.87873634366176,1.000000000000000,213.0000000000000,80.11343710860631,50.77331616054725
"S15K171",21360,2.918974296000000,2.000000000000000,254.0000000000000,114.5781367041199,58.09023962258367,6.000000000000000,255.0000000000000,127.3008426966292,59.42144662466333,1.000000000000000,226.0000000000000,105.3592228464420,54.42644459113540
"S15K178",22304,3.047977654400000,2.000000000000000,250.0000000000000,105.7342180774748,58.68142230402205,5.000000000000000,251.0000000000000,111.2836710903874,57.54681358356073,3.000000000000000,251.0000000000000,107.5914185796269,54.77475064673639
"S15K180",22028,3.010260570800000,4.000000000000000,233.0000000000000,97.47099146540766,55.33458507664371,4.000000000000000,237.0000000000000,99.24791174868356,54.12452209692455,2.000000000000000,242.0000000000000,90.90162520428544,50.04322634221693
"S15K184",21626,2.955324818600000,1.000000000000000,250.0000000000000,110.5004624063627,58.41780649248229,2.000000000000000,252.0000000000000,115.7030888745029,57.12223604926249,1.000000000000000,250.0000000000000,109.1477388328863,53.86750475176738
"S15K186",22918,3.131884499800000,1.000000000000000,255.0000000000000,126.1470023562266,64.29869987933500,5.000000000000000,255.0000000000000,134.1357884632165,63.48823106668718,1.000000000000000,237.0000000000000,97.43350227193289,53.65052029469727
"S15K199",16145,2.206312734500000,1.000000000000000,211.0000000000000,87.33118612573553,49.43784962412391,5.000000000000000,232.0000000000000,105.6961367013373,51.82251149451885,1.000000000000000,207.0000000000000,70.51615103230203,39.90546713432057
"S15K200",1667,0.2278057187000000,6.000000000000000,219.0000000000000,93.82603479304139,40.32321061844928,5.000000000000000,197.0000000000000,77.01619676064784,42.18791611017027,10.00000000000000,206.0000000000000,79.31553689262142,41.86419784232206
"S15K227",21236,2.902028939600000,1.000000000000000,251.0000000000000,97.21421171595406,57.85377365811817,4.000000000000000,255.0000000000000,118.3828875494443,60.34999471485592,1.000000000000000,252.0000000000000,92.16277317256970,50.90853683605698
"SM",18480,2.525404728000000,4.000000000000000,254.0000000000000,134.8091450216450,56.17052971234611,13.00000000000000,254.0000000000000,140.4310064935064,55.63223345578659,3.000000000000000,218.0000000000000,107.1489177489178,46.38690450189089
"SW17K848",20441,2.793387340100000,3.000000000000000,251.0000000000000,103.2212709750012,52.32222262106998,2.000000000000000,245.0000000000000,107.6959052883909,50.08837187831507,1.000000000000000,249.0000000000000,105.1980333643169,47.32189410298569
"SW17K858",11555,1.579061235500000,2.000000000000000,228.0000000000000,95.03089571614024,52.34347816695952,7.000000000000000,228.0000000000000,105.9558632626568,52.22526099124442,1.000000000000000,201.0000000000000,90.61635655560363,47.36307333407759
"SW17K896",22438,3.066289571800000,1.000000000000000,238.0000000000000,100.8553792673144,51.77091334211345,5.000000000000000,243.0000000000000,110.2170328446009,51.47408283557426,1.000000000000000,206.0000000000000,91.14236683753066,46.57741720940079
"SXYH",20227,2.764142934700000,3.000000000000000,250.0000000000000,118.2970781628515,56.49768774318365,9.000000000000000,254.0000000000000,129.2019083403373,57.99294711153252,1.000000000000000,203.0000000000000,79.39856506679860,45.95714966190364
"W059",11194,1.529728383400000,1.000000000000000,220.0000000000000,99.20752188672509,46.52437585892529,10.00000000000000,248.0000000000000,118.6199749865999,48.30545970293477,1.000000000000000,209.0000000000000,79.61958366836416,39.34188795996072
"W066",13290,1.816159569000000,1.000000000000000,207.0000000000000,85.10692249811886,46.68216201470572,8.000000000000000,235.0000000000000,103.3969304845019,48.19624802081286,1.000000000000000,215.0000000000000,80.24723497103305,46.96616747003704
"W066x",9465,1.293449986500000,6.000000000000000,245.0000000000000,114.2633914421553,45.91085803576960,15.00000000000000,234.0000000000000,124.2671949286847,44.75422842552194,4.000000000000000,220.0000000000000,102.8096143687269,45.83802306059456
"W1021",3277,0.4478220397000000,9.000000000000000,224.0000000000000,109.7064388159903,49.37417127831439,9.000000000000000,215.0000000000000,110.1595971925542,49.18381935438303,10.00000000000000,221.0000000000000,105.0796460176991,52.11721963551434
"W1052",7530,1.029020433000000,5.000000000000000,253.0000000000000,128.5964143426295,53.51566826943031,11.00000000000000,254.0000000000000,128.7216467463479,51.03989747727438,4.000000000000000,236.0000000000000,110.8511288180611,43.89984573729625
"W1054",10298,1.407284517800000,4.000000000000000,232.0000000000000,94.45358322004273,50.35998440053280,3.000000000000000,240.0000000000000,93.34880559331907,47.60985782111718,4.000000000000000,209.0000000000000,88.73742474266849,44.16572478352958
"W1062",21408,2.925533788800000,3.000000000000000,247.0000000000000,111.0701139760837,56.05686163439373,7.000000000000000,254.0000000000000,121.2315489536622,57.31310449724799,1.000000000000000,231.0000000000000,101.1802597159940,50.12034164488028
"W1063",20470,2.797350367000000,7.000000000000000,255.0000000000000,132.6455788959453,57.20037866914004,12.00000000000000,255.0000000000000,132.8765999022962,56.78161717508748,3.000000000000000,232.0000000000000,105.9591597459697,48.98052460307746
"W1067",10023,1.369704090300000,1.000000000000000,226.0000000000000,75.67604509627851,50.72175253524093,1.000000000000000,215.0000000000000,69.88555178607066,52.20446943384482,3.000000000000000,219.0000000000000,77.85453457048790,52.99671082390341
"W1069",23260,3.178620886000000,3.000000000000000,246.0000000000000,110.8882201203784,57.62839133357487,6.000000000000000,254.0000000000000,126.2066638005159,60.29764214305562,1.000000000000000,224.0000000000000,100.3185258450159,54.21340166825183
"W1077",16719,2.284753335900000,1.000000000000000,234.0000000000000,92.03211914588196,52.86755009770036,1.000000000000000,222.0000000000000,84.75928695340079,52.07696124927865,1.000000000000000,226.0000000000000,87.23045636700759,51.52934988418403
"W1079",26463,3.616330374300000,1.000000000000000,253.0000000000000,115.3662094244795,57.64015528684385,3.000000000000000,254.0000000000000,123.9545780901636,57.72382030179966,1.000000000000000,247.0000000000000,101.4327246606933,51.90952104921530
"W1081",33503,4.578389318300000,1.000000000000000,237.0000000000000,92.45172074142617,52.95716171779151,4.000000000000000,246.0000000000000,98.07986867631710,51.32900771429389,1.000000000000000,248.0000000000000,73.78283461745208,44.96461163003092
"W1086",19627,2.682149274700000,2.000000000000000,254.0000000000000,110.0699037040812,58.21955570308877,10.00000000000000,254.0000000000000,120.1304835176033,58.76831726552593,1.000000000000000,234.0000000000000,96.76318336984771,49.66324139566336
"W1103",18973,2.592776185300000,2.000000000000000,224.0000000000000,99.75702313814367,44.75585130283638,8.000000000000000,242.0000000000000,117.9954672429241,45.61899315971494,1.000000000000000,227.0000000000000,81.19680598745586,44.26354830014741
"W1105",16032,2.190870595200000,1.000000000000000,206.0000000000000,76.30108532934132,43.62248781904673,4.000000000000000,237.0000000000000,101.9500062336366,48.45365432791969,1.000000000000000,214.0000000000000,75.76996944565687,40.94291819523912
"W1111",22170,3.029665737000000,2.000000000000000,221.0000000000000,76.52192151556162,48.99360199555518,1.000000000000000,225.0000000000000,72.81370691210972,51.14068675174633,2.000000000000000,232.0000000000000,78.71709517365805,51.09166763331404
"W1113",22563,3.083371584300000,2.000000000000000,254.0000000000000,93.46270442760267,51.93557228307516,1.000000000000000,254.0000000000000,88.37870189749952,50.98120679398637,1.000000000000000,227.0000000000000,81.64506405425767,47.37888747211868
"W1136",19134,2.614777817400000,1.000000000000000,246.0000000000000,105.2903208947424,58.65174054956984,7.000000000000000,252.0000000000000,122.1641580432738,61.09650573129697,1.000000000000000,221.0000000000000,86.45783888337083,48.44003688169673
"W1392",17177,2.347341829700000,11.00000000000000,232.0000000000000,123.5382779297898,52.31094059964406,21.00000000000000,252.0000000000000,138.5473016242651,52.58320962446320,1.000000000000000,222.0000000000000,102.1234790708505,48.54752753938072
"W1844",14217,1.942839773700000,7.000000000000000,254.0000000000000,120.5359077161145,54.35090446275436,13.00000000000000,251.0000000000000,128.1692340156151,52.65158250815718,2.000000000000000,224.0000000000000,95.09601181683898,49.22244732595271
"W287",12553,1.715444023300000,4.000000000000000,251.0000000000000,109.6026447861069,52.40744215285222,13.00000000000000,254.0000000000000,125.6183382458376,52.41884411330771,2.000000000000000,222.0000000000000,89.34015773121955,47.34930435148048
"W306",10653,1.455797433300000,2.000000000000000,234.0000000000000,101.1832347695485,58.30049760994179,8.000000000000000,250.0000000000000,119.0054439647081,59.71879697170623,1.000000000000000,234.0000000000000,99.90116388210998,49.70795298569396
"W455",14975,2.046425097500000,1.000000000000000,249.0000000000000,118.3668113522538,53.34571773557893,16.00000000000000,252.0000000000000,134.3493823038397,54.40296178844282,4.000000000000000,211.0000000000000,108.9916527545910,46.59531963312687
"W550",17320,2.366883652000000,2.000000000000000,231.0000000000000,93.94347575057739,53.23341855467099,9.000000000000000,243.0000000000000,107.5754618937644,53.71943792455829,1.000000000000000,219.0000000000000,82.75622149084815,45.33832778376232
"W661",17258,2.358410973800000,5.000000000000000,255.0000000000000,132.5531927222157,60.21740742881625,11.00000000000000,255.0000000000000,139.7580252636458,59.61845400185160,4.000000000000000,243.0000000000000,118.2525205701704,51.16295307166786
"W665",21794,2.978283043400000,4.000000000000000,235.0000000000000,115.2950812150133,48.76546747256642,8.000000000000000,253.0000000000000,126.1667890245021,49.37676494409605,1.000000000000000,220.0000000000000,83.20466333134442,42.91142031975516
"W676",23899,3.265944133900000,3.000000000000000,240.0000000000000,120.6910749403741,56.65569429725922,8.000000000000000,253.0000000000000,133.6186032888406,59.62320896253778,1.000000000000000,242.0000000000000,113.1241108042515,53.63101532901007
"W711",6828,0.9330878508000000,8.000000000000000,224.0000000000000,96.99560632688927,47.17894259737791,12.00000000000000,226.0000000000000,102.6403046280024,46.07199546788917,4.000000000000000,219.0000000000000,95.34797891036906,46.58419771238275
"W730",6068,0.8292292148000000,10.00000000000000,246.0000000000000,132.6669413315755,45.04937841456130,7.000000000000000,231.0000000000000,129.2152274225444,43.79151220033604,6.000000000000000,210.0000000000000,121.1461766644694,46.35070896696548
"W760L",18666,2.550822762600000,1.000000000000000,242.0000000000000,99.90083574413373,55.89113995695363,7.000000000000000,253.0000000000000,116.5800921461481,57.41855330099578,1.000000000000000,219.0000000000000,88.74592711682742,50.71460740958926
"W777",23861,3.260751202100000,1.000000000000000,244.0000000000000,89.30786639285860,56.16279788658328,1.000000000000000,245.0000000000000,92.51102170815527,55.35552408968836,1.000000000000000,229.0000000000000,80.09753541788916,48.24408224310351
"W811",18001,2.459946456100000,1.000000000000000,235.0000000000000,96.09360591078266,50.08061571885889,4.000000000000000,234.0000000000000,107.2755958002333,48.50500075549774,1.000000000000000,212.0000000000000,83.84340094470686,47.76639013179986
"W812",20713,2.830557799300000,1.000000000000000,224.0000000000000,90.38671365808912,50.52643990019448,6.000000000000000,239.0000000000000,102.2703616086516,51.57454375828842,1.000000000000000,232.0000000000000,77.29716548360616,46.88866908091070
"W828",20200,2.760453220000000,4.000000000000000,250.0000000000000,125.1999504950495,54.69594851990255,2.000000000000000,245.0000000000000,113.9977722772277,54.31676765115293,2.000000000000000,225.0000000000000,103.9477722772277,50.27589405503834
"W834",14534,1.986159757400000,2.000000000000000,251.0000000000000,98.06667125361213,56.27433051516324,2.000000000000000,253.0000000000000,98.14868584009898,53.88288745456875,2.000000000000000,231.0000000000000,90.21969175725884,48.59340808637297
"W837",13802,1.886127492200000,10.00000000000000,254.0000000000000,134.6557020721635,53.26524052869365,12.00000000000000,255.0000000000000,133.8350963628459,50.55984284798102,2.000000000000000,223.0000000000000,117.1034632661933,46.99851785650634
"W847",18967,2.591956248700000,4.000000000000000,253.0000000000000,115.7687035377234,58.40868709865903,4.000000000000000,253.0000000000000,113.0362208045553,57.34957680334430,2.000000000000000,246.0000000000000,109.3139136394791,53.95362274263176
"W878",9365,1.279784376500000,1.000000000000000,224.0000000000000,107.7122263747998,50.61571498441150,3.000000000000000,220.0000000000000,101.6396155899626,47.68263154872407,1.000000000000000,209.0000000000000,91.34458088627869,43.98614039110236
"W919",18786,2.567221494600000,1.000000000000000,238.0000000000000,105.7412967103162,57.85517456968103,1.000000000000000,232.0000000000000,102.9750346002342,56.81242562751149,1.000000000000000,233.0000000000000,93.54423506866817,54.98456518278128
"W931",14591,1.993949155100000,1.000000000000000,245.0000000000000,101.0694948941128,48.76219415313104,4.000000000000000,248.0000000000000,103.7298334589815,47.66662201424769,3.000000000000000,214.0000000000000,98.26016037283259,46.48873368806088
"W940",19035,2.601248863500000,1.000000000000000,234.0000000000000,100.2241660099816,55.75691797105115,6.000000000000000,251.0000000000000,115.4394011032309,58.57817231875872,1.000000000000000,211.0000000000000,77.96410741499817,43.54042825284161
"W955",13898,1.899246477800000,3.000000000000000,237.0000000000000,110.5497193840840,58.36005941382247,7.000000000000000,246.0000000000000,113.5551877968054,55.67303354495132,1.000000000000000,207.0000000000000,81.50838431090317,44.13206521854598
"XBYL",17248,2.357044412800000,1.000000000000000,236.0000000000000,106.5420338589981,59.38332399644855,11.00000000000000,253.0000000000000,121.0347286641930,61.19425965774438,1.000000000000000,223.0000000000000,88.41021626949617,45.73920084336278
"Y7",12654,1.729246289400000,6.000000000000000,254.0000000000000,117.8153153153154,57.09462640089460,14.00000000000000,255.0000000000000,122.9104630946737,55.22931478217421,5.000000000000000,226.0000000000000,100.5120910384068,45.40033438175443
"YDL",15383,2.102180786300000,2.000000000000000,250.0000000000000,104.0746928427485,61.41371773609285,7.000000000000000,255.0000000000000,119.4744848209062,62.85704554132023,2.000000000000000,208.0000000000000,87.90118962491059,46.42665044231667
"ZS",11283,1.541890776300000,2.000000000000000,216.0000000000000,79.70522024284325,52.03108138859803,1.000000000000000,210.0000000000000,73.06046635340013,53.41188177984337,3.000000000000000,217.0000000000000,81.31720287157667,52.49461333566522
"ZY",11970,1.635773517000000,1.000000000000000,215.0000000000000,71.94001670843780,42.37342884366306,1.000000000000000,210.0000000000000,62.52862037269157,43.35382797123588,2.000000000000000,216.0000000000000,69.03107769423553,43.24796374446144
"Zya",2823,0.3857801703000000,2.000000000000000,222.0000000000000,85.52603613177473,38.98444980810490,3.000000000000000,217.0000000000000,68.47715196599361,40.96746507906224,11.00000000000000,216.0000000000000,69.89479277364505,40.39656254652613
