name,COUNT,AREA,MIN (Band 1),MAX (Band 1),MEAN (Band 1),STDDEV (Band 1),MIN (Band 2),MAX (Band 2),MEAN (Band 2),STDDEV (Band 2),MIN (Band 3),MAX (Band 3),MEAN (Band 3),STDDEV (Band 3)
"GWAS-W42",17842,2.438218136200000,0.000000000000000,209.0000000000000,65.18198632440317,36.44119143626288,10.00000000000000,229.0000000000000,90.48576392781078,39.77599465507851,0.000000000000000,182.0000000000000,58.78982176885998,35.85167382711874
"GWAS-W43",10235,1.398675183500000,1.000000000000000,217.0000000000000,82.66614557889592,43.84844987592721,16.00000000000000,237.0000000000000,109.6991401211647,44.96801544453503,0.000000000000000,225.0000000000000,78.40537371763558,43.95799546050477
"GWAS-W44",1363,0.1862622643000000,20.00000000000000,231.0000000000000,121.3440939104916,50.45993758414273,50.00000000000000,254.0000000000000,150.0448529411765,52.23109249086456,3.000000000000000,236.0000000000000,89.50917094644167,41.16717320040526
"GWAS-W7",27414,3.746290325400000,0.000000000000000,236.0000000000000,62.12300284526157,39.27194886642790,9.000000000000000,242.0000000000000,87.61047678108923,42.42093385730003,0.000000000000000,231.0000000000000,53.60640548624789,36.31022733570676
"H20K0130",13298,1.817252817800000,1.000000000000000,179.0000000000000,73.38712588359152,34.33631106201738,13.00000000000000,215.0000000000000,108.2103323808092,38.99123638753031,0.000000000000000,172.0000000000000,66.22281546097156,30.94245581344912
"H20K1173",9594,1.311078623400000,4.000000000000000,242.0000000000000,93.05440900562851,42.67041929047085,27.00000000000000,245.0000000000000,125.4690431519700,44.20882765461260,1.000000000000000,225.0000000000000,77.42161767771532,42.27527590729612
"H20K1176",12242,1.672943976200000,2.000000000000000,231.0000000000000,104.6271034144748,48.52286054040776,23.00000000000000,255.0000000000000,141.5062566451297,50.46869339374140,0.000000000000000,210.0000000000000,88.28630942656433,46.37969398178078
"H20K1180",20876,2.852832743600000,1.000000000000000,230.0000000000000,52.34920482851120,31.97454099284307,0.000000000000000,225.0000000000000,43.10964744203869,35.03090168224204,0.000000000000000,235.0000000000000,48.39322667177624,39.20052975460897
"H20K2807",8295,1.133562349500000,4.000000000000000,217.0000000000000,101.1881856540085,46.75262777411722,22.00000000000000,252.0000000000000,135.9778126130472,50.44464366005060,0.000000000000000,191.0000000000000,76.78288125376733,37.68533170668051
"H20K2905",7763,1.060861304300000,2.000000000000000,218.0000000000000,72.95401262398561,36.85655142517127,1.000000000000000,213.0000000000000,54.20610588689939,38.33136122162135,0.000000000000000,226.0000000000000,60.54772639443512,40.09796215326261
"Impulsion",5034,0.6879268074000000,4.000000000000000,221.0000000000000,116.4435836313071,45.69311778446889,28.00000000000000,252.0000000000000,147.2018676733558,48.35460172966778,1.000000000000000,197.0000000000000,78.20321811680574,34.11801233541534
"K009",25658,3.506322213800000,1.000000000000000,254.0000000000000,74.96578065320755,47.14707609931128,1.000000000000000,255.0000000000000,74.04407981915975,47.04649831073721,0.000000000000000,255.0000000000000,63.41030437663194,45.73263282069895
"K011",14272,1.950355859200000,1.000000000000000,235.0000000000000,109.9473794843050,52.58549967014019,23.00000000000000,255.0000000000000,136.8723180479596,53.18800675160889,0.000000000000000,231.0000000000000,89.85039590778499,46.75747832834879
"K017",14294,1.953362293400000,0.000000000000000,244.0000000000000,70.48376941374006,46.48108809746616,9.000000000000000,251.0000000000000,103.5259217798922,48.34382153060883,0.000000000000000,254.0000000000000,65.40464530572270,47.45673371614787
"K023",24591,3.360510155100000,1.000000000000000,246.0000000000000,82.14464641535517,45.23574168566262,2.000000000000000,255.0000000000000,87.36032042940793,48.28792444172894,0.000000000000000,255.0000000000000,67.32764019356667,46.09904784701964
"K036",21746,2.971723550600000,0.000000000000000,236.0000000000000,91.52533799319419,48.16901174288619,10.00000000000000,249.0000000000000,124.4645173159178,49.94622551000816,0.000000000000000,251.0000000000000,77.97962375235731,45.32174458636308
"K053",16256,2.221481561600000,0.000000000000000,245.0000000000000,83.85629921259849,47.10834669359863,10.00000000000000,252.0000000000000,116.5610926541159,49.87145035006852,0.000000000000000,253.0000000000000,67.63539616141735,40.66069395365638
"K054",27296,3.730164905600000,0.000000000000000,224.0000000000000,85.77439917936687,50.95215214324923,10.00000000000000,253.0000000000000,119.4468755726590,54.61916913979667,0.000000000000000,195.0000000000000,64.15841148886285,42.82236578153279
"K055",7176,0.9806441736000000,0.000000000000000,248.0000000000000,85.32748049052397,53.80857077287808,11.00000000000000,255.0000000000000,117.2273995535715,55.64571718004043,0.000000000000000,203.0000000000000,66.53581382385730,44.94171028635909
"K058",25804,3.526274004400000,0.000000000000000,234.0000000000000,91.64125716943110,54.80903423343108,8.000000000000000,255.0000000000000,123.7483698183512,57.79991228311722,0.000000000000000,200.0000000000000,65.82626724538828,44.16460867726091
"K066",23623,3.228227050300000,0.000000000000000,248.0000000000000,87.96486475045505,51.42823609514575,9.000000000000000,255.0000000000000,119.7165967899039,52.48950810585126,0.000000000000000,217.0000000000000,69.58541437399469,45.07374140664790
"K079",22773,3.112069365300000,0.000000000000000,243.0000000000000,75.71356430861104,44.49041770647383,6.000000000000000,232.0000000000000,110.6440960786897,47.93089542179720,0.000000000000000,204.0000000000000,53.38532472664998,37.95053369695249
"K180",7121,0.9731280881000001,3.000000000000000,216.0000000000000,67.69119505687398,33.90965760550763,4.000000000000000,219.0000000000000,70.12428029771100,42.00160010986292,1.000000000000000,225.0000000000000,59.23339418620979,37.80918252948755
"K181",21046,2.876064280600000,1.000000000000000,250.0000000000000,103.3264753397321,52.21608965092911,19.00000000000000,255.0000000000000,143.3018625256038,56.51930961903268,0.000000000000000,255.0000000000000,69.45733155944129,43.24816924136103
"K183",17342,2.369890086200000,0.000000000000000,241.0000000000000,71.44810287164110,39.13623408313939,11.00000000000000,254.0000000000000,106.8279898512282,45.25203172543477,0.000000000000000,253.0000000000000,55.52952369968865,34.26206460811662
"K186",5007,0.6842370927000000,0.000000000000000,210.0000000000000,75.24086279209108,46.80615050422878,7.000000000000000,242.0000000000000,109.1637707209906,51.25104426405348,0.000000000000000,198.0000000000000,68.82744158178555,43.14745112818024
"K197",20399,2.787647783900000,0.000000000000000,203.0000000000000,66.91381930486791,41.96479884742720,9.000000000000000,231.0000000000000,98.04622775626251,46.68868899558832,0.000000000000000,196.0000000000000,58.30859355850782,38.77430502595207
"K215",18434,2.519118547400000,0.000000000000000,219.0000000000000,83.61175002712382,39.54323807252729,13.00000000000000,237.0000000000000,122.9908321579690,44.31666101332267,0.000000000000000,225.0000000000000,63.40240859281764,36.80287679683332
"K219",26474,3.617833591400000,0.000000000000000,238.0000000000000,87.10345999848909,52.05439478791826,12.00000000000000,255.0000000000000,117.8950512267966,54.52932707138820,0.000000000000000,208.0000000000000,66.51586462189313,42.94307717597095
"K233",19357,2.645252127700000,0.000000000000000,231.0000000000000,56.61905253913311,38.33871465508983,4.000000000000000,245.0000000000000,72.46670455132502,39.55183933767102,0.000000000000000,246.0000000000000,50.66117282355982,40.11423569138136
"K268",3017,0.4122914537000000,4.000000000000000,204.0000000000000,118.9681803115678,47.61424535973478,30.00000000000000,234.0000000000000,148.4517732847200,49.98234181893191,0.000000000000000,173.0000000000000,79.53662578720584,30.80928867808602
"K280",14159,1.934913719900000,0.000000000000000,241.0000000000000,72.13871036090124,38.25483466879555,8.000000000000000,250.0000000000000,109.1169491525424,42.08194623971455,0.000000000000000,249.0000000000000,62.57765378910942,38.30514095073963
"K286",13172,1.800034149200000,5.000000000000000,224.0000000000000,90.24908897661717,39.61419146140265,1.000000000000000,219.0000000000000,80.64963559064682,37.63383080669255,0.000000000000000,198.0000000000000,67.88946249620402,37.75955306475066
"K302",9267,1.266392078700000,9.000000000000000,252.0000000000000,119.5454839753966,52.55310859315812,31.00000000000000,255.0000000000000,145.0685035116154,54.38200910487648,0.000000000000000,223.0000000000000,87.49179974104446,39.12166717618032
"K316",29101,3.976829166100000,3.000000000000000,233.0000000000000,110.6325212192021,48.07666278490291,14.00000000000000,255.0000000000000,150.2289434703226,51.31896491189689,0.000000000000000,217.0000000000000,65.30425071303394,37.92259985187355
"K352",21288,2.909135056800000,2.000000000000000,214.0000000000000,96.22965990229235,47.54049891018983,14.00000000000000,248.0000000000000,131.8287043564076,52.11190511335792,0.000000000000000,193.0000000000000,56.49863773017665,36.06552288701802
"K353",27508,3.759135998800000,0.000000000000000,235.0000000000000,87.26457757743205,53.95605067310439,8.000000000000000,255.0000000000000,121.0437234003856,55.03119438283073,0.000000000000000,230.0000000000000,65.80936454849501,47.83918674938528
"K354",19055,2.603981985500000,0.000000000000000,247.0000000000000,100.4318551561270,50.55867231519049,10.00000000000000,255.0000000000000,132.7960191166432,52.33039116224675,0.000000000000000,217.0000000000000,66.21416950931517,40.46498976880155
"K359",19476,2.661514203600000,4.000000000000000,242.0000000000000,86.43468884781265,42.46064517785693,0.000000000000000,243.0000000000000,62.51340110905733,39.97759289109833,0.000000000000000,244.0000000000000,61.14683986240178,39.19571230521576
"K383",16319,2.230090895900000,3.000000000000000,233.0000000000000,110.3597646914639,54.18857529683807,24.00000000000000,255.0000000000000,137.1837373427432,56.58740711558574,0.000000000000000,214.0000000000000,85.32403946320242,44.02553081571815
"K402",17127,2.340509024700000,3.000000000000000,244.0000000000000,103.6318094237169,52.14969391244868,17.00000000000000,255.0000000000000,133.7276660430308,55.55161317644865,0.000000000000000,226.0000000000000,84.21911489957961,46.12953946515940
"K403",14961,2.044511912100000,2.000000000000000,230.0000000000000,99.63130806764249,53.33995646387665,16.00000000000000,255.0000000000000,128.2554231387252,55.46475915917772,0.000000000000000,216.0000000000000,81.26161352850744,44.82675806121503
"K409",4985,0.6812306585000001,3.000000000000000,221.0000000000000,64.39077231695084,36.37450880432249,2.000000000000000,208.0000000000000,47.28144433299899,41.29605783579162,7.000000000000000,222.0000000000000,59.14202607823473,42.30972761517268
"K412",5954,0.8136504194000000,5.000000000000000,192.0000000000000,74.55408128988915,28.11322254166619,1.000000000000000,192.0000000000000,51.85858246556935,32.32837698910263,8.000000000000000,185.0000000000000,56.67954316425930,28.78697329942041
"K414",10425,1.424639842500000,1.000000000000000,222.0000000000000,44.08719424460433,33.71096807873959,0.000000000000000,228.0000000000000,44.44354916067148,36.85000896673085,0.000000000000000,234.0000000000000,52.71040767386091,40.13230077744635
"K418",24165,3.302294656500000,0.000000000000000,242.0000000000000,91.63633354024418,53.33185767131174,11.00000000000000,255.0000000000000,122.6365519241125,54.65324415237134,0.000000000000000,227.0000000000000,71.68219812960356,45.34481875247059
"K424",6815,0.9313113215000001,4.000000000000000,205.0000000000000,73.00660308143797,37.62140255196122,13.00000000000000,219.0000000000000,92.36713132795306,39.26826940805652,6.000000000000000,219.0000000000000,78.36316947909026,36.14107503786735
"K430",23501,3.211555006100000,1.000000000000000,227.0000000000000,72.64095144887450,46.82708815456215,1.000000000000000,238.0000000000000,75.16790774860647,47.97316068609393,0.000000000000000,238.0000000000000,59.25003191353554,44.65819827166474
"K433",20973,2.866088385300000,4.000000000000000,234.0000000000000,118.3260859199924,50.31968130886945,24.00000000000000,255.0000000000000,156.7148119797149,54.69846488584879,0.000000000000000,249.0000000000000,70.99170361893873,39.71338795824106
"K434",20373,2.784094725300000,0.000000000000000,252.0000000000000,96.94193295047373,56.06143998633875,9.000000000000000,255.0000000000000,131.6145111340510,59.12886554759437,0.000000000000000,217.0000000000000,79.20829447852759,50.68855043204520
"K439",7935,1.084366153500000,3.000000000000000,200.0000000000000,59.76458727158163,28.13490729410011,1.000000000000000,186.0000000000000,48.68229363579081,30.63909643218892,3.000000000000000,196.0000000000000,58.69930686830499,34.32676087249496
"K441",15533,2.122679201300000,0.000000000000000,231.0000000000000,67.64874782720656,41.20130130798187,9.000000000000000,252.0000000000000,97.58842464430569,43.79119840047094,0.000000000000000,198.0000000000000,59.11163329685182,38.30218606515185
"K444",19343,2.643338942300000,0.000000000000000,211.0000000000000,62.72191490461668,36.87566349194054,2.000000000000000,214.0000000000000,64.40764100708272,37.67359691331981,0.000000000000000,216.0000000000000,52.92534767099212,40.44964943339185
"K447",17837,2.437534855700000,1.000000000000000,248.0000000000000,107.4047765879913,52.69738230145812,19.00000000000000,255.0000000000000,143.1597550011239,55.47094590547159,0.000000000000000,242.0000000000000,89.99562706733195,48.09298460418218
"K452",17846,2.438764760600000,0.000000000000000,250.0000000000000,95.00930180432590,53.77631329873210,9.000000000000000,255.0000000000000,124.9744883655733,56.02653480678899,0.000000000000000,235.0000000000000,77.97495658020057,46.48527224775091
"K467",14994,2.049021563400000,1.000000000000000,215.0000000000000,99.56469254368407,48.19335773481715,9.000000000000000,254.0000000000000,133.3780772566549,52.79251906410995,0.000000000000000,204.0000000000000,65.89315726290519,35.60862691175548
"K488",2662,0.3637785382000000,4.000000000000000,207.0000000000000,60.65477084898573,29.91796207749504,0.000000000000000,206.0000000000000,41.72464312546957,36.76891467786496,8.000000000000000,209.0000000000000,54.75845229151013,38.45906223738003
"K488x",10549,1.441585198900000,6.000000000000000,235.0000000000000,116.4466774101812,46.20395632226374,34.00000000000000,255.0000000000000,151.2890617588465,49.98086942258275,3.000000000000000,208.0000000000000,86.71608683287515,37.17798753196379
"K490",3779,0.5164234019000000,3.000000000000000,206.0000000000000,67.22916115374434,28.75772525592748,1.000000000000000,190.0000000000000,44.43212490076738,33.68416402865648,3.000000000000000,207.0000000000000,51.65758137073301,32.38830589068267
"K496",13903,1.899929758300000,1.000000000000000,230.0000000000000,93.93692008918940,47.89753101277466,15.00000000000000,254.0000000000000,126.5671008131251,51.95536900400971,0.000000000000000,192.0000000000000,67.22585053585560,38.14386145865711
"K502",461,0.06299846210000000,2.000000000000000,188.0000000000000,77.76572668112799,39.19113415938671,15.00000000000000,217.0000000000000,109.9652928416486,42.59029907623551,0.000000000000000,185.0000000000000,74.53362255965293,39.96489570617012
"K504",16160,2.208362576000000,7.000000000000000,230.0000000000000,110.4430074257426,47.00176073391894,22.00000000000000,248.0000000000000,140.9444822677478,49.70061221160762,1.000000000000000,225.0000000000000,80.69857673267315,37.16527845113895
"K515",24958,3.410662943800000,0.000000000000000,245.0000000000000,92.29413414536415,56.99039064971370,7.000000000000000,255.0000000000000,119.5121530563133,59.27731692255649,0.000000000000000,207.0000000000000,68.92084284741409,47.21965693798187
"K516",10362,1.416030508200000,6.000000000000000,253.0000000000000,110.1187994595638,53.98969037792374,24.00000000000000,255.0000000000000,136.9052173913044,55.42440722505743,1.000000000000000,215.0000000000000,87.39282268956202,43.68658982829482
"K518",25063,3.425011834300000,0.000000000000000,215.0000000000000,58.32262698001038,38.63625659825559,9.000000000000000,230.0000000000000,83.18609105055260,40.60443002805984,0.000000000000000,195.0000000000000,47.99301759565892,36.06852234468344
"K519",24539,3.353404037900000,1.000000000000000,243.0000000000000,75.16223154977786,43.54346731923684,14.00000000000000,252.0000000000000,99.76251426707974,44.18734062634401,0.000000000000000,200.0000000000000,62.49843106891074,38.11315986627323
"K536",29809,4.073581684900001,0.000000000000000,213.0000000000000,74.03002448924833,47.91315996693089,7.000000000000000,252.0000000000000,111.3844914941449,54.60017969361098,0.000000000000000,192.0000000000000,53.89805092421758,38.78588376130098
"K549",7377,1.008112049700000,0.000000000000000,238.0000000000000,79.01504676697844,51.88613499369201,9.000000000000000,254.0000000000000,112.6285946825827,55.35629845976993,0.000000000000000,253.0000000000000,62.36817134336452,45.89385513417812
"K551",5123,0.7000892003000000,1.000000000000000,213.0000000000000,100.6749951200468,47.43531296227267,14.00000000000000,239.0000000000000,125.8707788405232,48.00823674853434,1.000000000000000,197.0000000000000,81.12395081007226,40.06798276822921
"K566",10714,1.464133455400000,0.000000000000000,252.0000000000000,67.88071681911515,46.23529967735187,5.000000000000000,253.0000000000000,88.92645137203654,47.21432989284690,0.000000000000000,242.0000000000000,59.17668471159230,46.22102078719166
"K569",3196,0.4367528956000000,6.000000000000000,221.0000000000000,122.5754067584481,48.51546008847718,31.00000000000000,251.0000000000000,155.4540896270761,51.41500892113719,2.000000000000000,202.0000000000000,86.95838548185232,38.23297115091001
"K570",24645,3.367889584500000,3.000000000000000,217.0000000000000,72.57938729965510,38.61880402572118,2.000000000000000,217.0000000000000,70.90748630553868,37.98108125401615,0.000000000000000,205.0000000000000,53.68768512882939,34.28570223928284
"K576",20464,2.796530430400000,0.000000000000000,204.0000000000000,68.58615129007036,43.81953776024299,8.000000000000000,236.0000000000000,101.7669566067240,49.05561123859287,0.000000000000000,195.0000000000000,55.69468334636438,38.18092638216478
"K580",17769,2.428242240900000,1.000000000000000,230.0000000000000,85.70296583938314,48.50014752184722,10.00000000000000,254.0000000000000,116.3616805586844,50.39844803648400,0.000000000000000,252.0000000000000,67.93775676740385,41.51129748024101
"K582",19648,2.685019052800000,1.000000000000000,250.0000000000000,109.5805171009772,54.61573432156340,16.00000000000000,255.0000000000000,141.9346395224248,57.04368503085678,0.000000000000000,218.0000000000000,92.15184205169962,47.88648036711314
"K585",9385,1.282517498500000,1.000000000000000,204.0000000000000,52.46957911561002,36.85716358812602,1.000000000000000,209.0000000000000,54.50495471497073,41.91327874004365,2.000000000000000,221.0000000000000,66.50825785828452,45.65524372774419
"K588",21265,2.905991966500000,3.000000000000000,253.0000000000000,110.6352221960969,52.62891005483370,20.00000000000000,255.0000000000000,142.6816382316900,54.46988782055993,0.000000000000000,200.0000000000000,78.76290792814821,41.65194907315782
"K591",26045,3.559208124500000,3.000000000000000,253.0000000000000,92.92989057400652,50.41322638981789,9.000000000000000,255.0000000000000,123.7731518855955,53.12789484990358,0.000000000000000,212.0000000000000,69.98076701600831,41.38386224385269
"K594",20844,2.848459748400000,1.000000000000000,251.0000000000000,119.4158031088082,46.21427496975356,21.00000000000000,255.0000000000000,158.7232477646380,49.41264637243079,0.000000000000000,209.0000000000000,67.57009211283821,39.24812265521859
"K597",17248,2.357044412800000,5.000000000000000,243.0000000000000,76.48324443413723,36.02452341577240,0.000000000000000,248.0000000000000,52.00115955473101,34.15654497130718,0.000000000000000,209.0000000000000,47.94289192949907,33.29884812248923
"K609",584,0.07980716240000001,9.000000000000000,182.0000000000000,44.59589041095890,29.66296181835230,7.000000000000000,169.0000000000000,44.20719178082191,32.38861185718212,15.00000000000000,185.0000000000000,54.41609589041097,36.12808092113339
"K612",12744,1.741545338400000,0.000000000000000,243.0000000000000,79.55194601381041,43.77863530697948,0.000000000000000,219.0000000000000,58.16737288135592,40.15104495357903,0.000000000000000,219.0000000000000,56.33309792843692,39.62952800451466
"K618",23985,3.277696558500000,0.000000000000000,233.0000000000000,86.37285803627262,49.74532561344660,10.00000000000000,254.0000000000000,121.8532443146255,53.00762522198846,0.000000000000000,223.0000000000000,63.10744215134459,41.68252984078921
"K619",26498,3.621113337800000,2.000000000000000,228.0000000000000,96.75556645784584,51.44072472582452,7.000000000000000,255.0000000000000,130.5993805242881,55.47334151646198,0.000000000000000,202.0000000000000,69.34783757264699,42.94664184962168
"K620",23126,3.160308968600000,1.000000000000000,250.0000000000000,92.55383550981576,51.30234301579070,8.000000000000000,254.0000000000000,126.0599437351223,52.85794412065557,0.000000000000000,254.0000000000000,68.39002032256671,44.06759626517271
"K627",18307,2.501763222700000,1.000000000000000,225.0000000000000,91.08515868247116,51.76438261621215,10.00000000000000,255.0000000000000,124.7491666211268,56.38362496324241,0.000000000000000,198.0000000000000,61.55290326104766,38.38419346478828
"K631",7966,1.088602492600000,3.000000000000000,223.0000000000000,61.85651518955561,38.60186302316206,3.000000000000000,229.0000000000000,70.05222194325887,46.10627516538356,2.000000000000000,222.0000000000000,69.18051719809189,41.68847251066336
"K634",10966,1.498570792600000,1.000000000000000,212.0000000000000,91.75542586175445,47.55234910443291,17.00000000000000,246.0000000000000,125.8423164614683,51.43363725196742,0.000000000000000,192.0000000000000,68.96087908079518,38.39768410652786
"K636",3236,0.4422191396000000,2.000000000000000,212.0000000000000,63.33312731767614,39.42214320903516,0.000000000000000,210.0000000000000,54.12330037082818,44.10411246899320,5.000000000000000,224.0000000000000,65.31273176761435,45.63792558904776
"K637",20917,2.858435643700000,0.000000000000000,232.0000000000000,78.28890376248980,46.14220038185990,7.000000000000000,250.0000000000000,116.5275613137639,50.53169270779122,0.000000000000000,252.0000000000000,65.12927284027346,42.11366793884539
"K638",19890,2.718089829000000,1.000000000000000,223.0000000000000,101.0638009049773,51.15374392412007,11.00000000000000,255.0000000000000,135.9043999194523,55.10228092474624,0.000000000000000,204.0000000000000,70.87486173956762,40.69129222021152
"K661",11098,1.516609397800000,0.000000000000000,223.0000000000000,49.03559199855829,33.82960783854757,0.000000000000000,222.0000000000000,50.04964858533068,42.79816731468806,0.000000000000000,232.0000000000000,51.48945755992069,39.35401061442703
"K662",9835,1.344012743500000,3.000000000000000,201.0000000000000,66.20742247076763,29.92195607195183,0.000000000000000,201.0000000000000,45.02968988307067,33.26306504047906,1.000000000000000,206.0000000000000,54.41209964412813,35.85916450058937
"K664",6092,0.8325089612000001,6.000000000000000,197.0000000000000,70.90988181221273,32.35347360275748,0.000000000000000,179.0000000000000,52.04120157583716,30.40037830171340,1.000000000000000,180.0000000000000,56.39313854235064,32.55911722486494
"K668",14470,1.977413767000000,2.000000000000000,245.0000000000000,99.77083621285421,49.31222458298145,15.00000000000000,255.0000000000000,132.1204043481272,53.36653274662299,2.000000000000000,249.0000000000000,88.01347615756735,42.45405233531459
"K674",17371,2.373853113100000,4.000000000000000,252.0000000000000,126.8590754706119,55.94663497718785,23.00000000000000,255.0000000000000,154.1536906549613,57.64730128775678,0.000000000000000,213.0000000000000,93.94204650092082,44.14368471470690
"K674x",18041,2.465412700100000,3.000000000000000,242.0000000000000,104.7977384845630,51.82386217869006,21.00000000000000,255.0000000000000,137.5187756915898,53.58293520996243,0.000000000000000,210.0000000000000,75.70206751288731,44.10289546889949
"K675",17562,2.399954428200000,1.000000000000000,244.0000000000000,103.1318186994648,53.67061723157313,16.00000000000000,255.0000000000000,140.6894622673821,56.65435023666231,0.000000000000000,224.0000000000000,84.03251152992082,49.00794463896455
"K682",13818,1.888313989800000,0.000000000000000,247.0000000000000,107.7132001736865,54.58839940557528,12.00000000000000,255.0000000000000,137.5009065196896,57.06610184335283,0.000000000000000,198.0000000000000,77.11890288030109,43.19337316265194
"K684",14925,2.039592292500000,1.000000000000000,217.0000000000000,66.12227805695139,37.40671936450345,0.000000000000000,224.0000000000000,50.92140703517589,40.79229639715414,0.000000000000000,238.0000000000000,59.37313232830819,43.75616434426961
"K686",14004,1.913732024400000,0.000000000000000,246.0000000000000,95.78863181948012,53.45733765572718,14.00000000000000,255.0000000000000,126.3261413159962,56.75440852381928,0.000000000000000,225.0000000000000,81.05326288733399,45.80221692272649
"K688",8923,1.219382380300000,3.000000000000000,198.0000000000000,63.92401658634989,32.90919776266774,0.000000000000000,187.0000000000000,50.98722402779335,33.83520949289125,1.000000000000000,191.0000000000000,56.36108931973553,36.95412462576119
"K694",17981,2.457213334100000,0.000000000000000,243.0000000000000,87.31722373616599,52.11520168538110,10.00000000000000,255.0000000000000,116.6656088191081,54.76716948475939,0.000000000000000,212.0000000000000,73.33629942717312,44.33428819746342
"K695",8980,1.227171778000000,8.000000000000000,232.0000000000000,106.8447661469933,47.15304539180318,18.00000000000000,253.0000000000000,135.8855106359283,51.19441528175447,2.000000000000000,219.0000000000000,84.45734966592427,37.04375445867937
"K834",10145,1.386376134500000,1.000000000000000,208.0000000000000,69.33297190734352,41.73463895627736,8.000000000000000,218.0000000000000,82.65993100049290,41.44519437314452,1.000000000000000,216.0000000000000,67.80965993100051,42.93552757481430
"LJ",9514,1.300146135400000,1.000000000000000,205.0000000000000,74.97677107420641,34.67361577126863,16.00000000000000,226.0000000000000,108.7878915282741,36.44516964604741,0.000000000000000,209.0000000000000,68.34622661341180,38.06370910401831
"LS1106",15297,2.090428361700000,1.000000000000000,251.0000000000000,97.70700137281820,53.45952256703921,13.00000000000000,255.0000000000000,130.7011058038342,56.05225272387840,0.000000000000000,253.0000000000000,81.64250228788080,47.91608384865443
