name,COUNT,AREA,MIN (Band 1),MAX (Band 1),MEAN (Band 1),STDDEV (Band 1),MIN (Band 2),MAX (Band 2),MEAN (Band 2),STDDEV (Band 2),MIN (Band 3),MAX (Band 3),MEAN (Band 3),STDDEV (Band 3),MIN (Band 4),MAX (Band 4),MEAN (Band 4),STDDEV (Band 4),MIN (Band 5),MAX (Band 5),MEAN (Band 5),STDDEV (Band 5),MIN (Band 6),MAX (Band 6),MEAN (Band 6),STDDEV (Band 6),MIN (Band 7),MAX (Band 7),MEAN (Band 7),STDDEV (Band 7),MIN (Band 8),MAX (Band 8),MEAN (Band 8),STDDEV (Band 8),MIN (Band 9),MAX (Band 9),MEAN (Band 9),STDDEV (Band 9),MIN (Band 10),MAX (Band 10),MEAN (Band 10),STDDEV (Band 10),MIN (Band 11),MAX (Band 11),MEAN (Band 11),STDDEV (Band 11),MIN (Band 12),MAX (Band 12),MEAN (Band 12),STDDEV (Band 12),MIN (Band 13),MAX (Band 13),MEAN (Band 13),STDDEV (Band 13),MIN (Band 14),MAX (Band 14),MEAN (Band 14),STDDEV (Band 14),MIN (Band 15),MAX (Band 15),MEAN (Band 15),STDDEV (Band 15),MIN (Band 16),MAX (Band 16),MEAN (Band 16),STDDEV (Band 16),MIN (Band 17),MAX (Band 17),MEAN (Band 17),STDDEV (Band 17),MIN (Band 18),MAX (Band 18),MEAN (Band 18),STDDEV (Band 18),MIN (Band 19),MAX (Band 19),MEAN (Band 19),STDDEV (Band 19),MIN (Band 20),MAX (Band 20),MEAN (Band 20),STDDEV (Band 20),MIN (Band 21),MAX (Band 21),MEAN (Band 21),STDDEV (Band 21),MIN (Band 22),MAX (Band 22),MEAN (Band 22),STDDEV (Band 22),MIN (Band 23),MAX (Band 23),MEAN (Band 23),STDDEV (Band 23),MIN (Band 24),MAX (Band 24),MEAN (Band 24),STDDEV (Band 24)
"W730",6068,0.8292292148000000,4.000000476837158,49.88888931274414,23.96848710752586,8.979821249862155,0.000000000000000,162.2222290039063,28.97481244931154,24.82152836074557,0.006870452780276537,0.8888889551162720,0.1825002994703438,0.1364651070091978,0.2222222238779068,358.0000000000000,55.16463497637150,47.00099152574042,0.2222222238779068,17.55555534362793,5.695433396966386,2.729039053114321,0.5297061800956726,2.197224617004395,2.147786356611871,0.1285542038760971,0.1111111119389534,0.6543209552764893,0.1200672234301121,0.02835440675144961,-0.8754129409790039,1.000000000000000,0.3388337528174551,0.4363148781609635,8.444444656372070,54.33333206176758,30.44365749173677,9.193872346108543,0.000000000000000,168.6913604736328,29.72768325201342,25.36386779792244,0.007156574167311192,0.8888889551162720,0.1812278741101035,0.1341851696312696,0.2222222238779068,324.6666564941406,56.59399107570319,48.04289639596690,0.2222222238779068,16.66666603088379,5.774903103721499,2.749788474839947,0.6837388873100281,2.197224617004395,2.150027204204250,0.1192421591311926,0.1111111119389534,0.6296296119689941,0.1194365115280048,0.02487611235564954,-0.8931240439414978,1.000000000000000,0.3415780076171701,0.4401576837922926,3.333333253860474,44.11111068725586,20.48150616805649,7.678125662293573,0.1728395074605942,200.8888854980469,31.13144063290231,27.16668086356472,0.004253732506185770,0.8888889551162720,0.1682788279379031,0.1226509274408894,0.2222222238779068,421.4444580078125,56.49084541702800,50.39527695134648,0.2222222238779068,19.22222137451172,5.816780344135544,2.747755400470744,1.060856938362122,2.197224617004395,2.161673745711383,0.09646082088076288,0.1111111119389534,0.3580247163772583,0.1171415334244504,0.01747251095052728,-0.8605473637580872,0.9936569333076477,0.3824707432623243,0.4453325450161664
"W760L",18656,2.549456201600000,0.7777777910232544,49.77777862548828,20.00111400922617,9.120730913643328,5.684341886080801e-14,318.7654418945313,30.75527043886024,27.65353151151025,0.004049264825880527,0.9444445371627808,0.1792184716364575,0.1329216340507473,0.1111111119389534,491.0000000000000,59.50019742640600,50.86142388349806,0.1111111119389534,20.77777862548828,5.889847917026581,2.827795052202351,0.5297061800956726,2.197224617004395,2.151061139016781,0.1236718562666424,0.1111111119389534,0.6543209552764893,0.1192480375084508,0.02474487530061959,-0.8718127608299255,1.000000000000000,0.3364679190749236,0.4375655364412409,3.555555343627930,53.44444656372070,29.59714518602472,10.11114497979530,0.09876543283462524,325.7777709960938,34.07256693293510,31.41286972673245,0.004235824104398489,0.8888889551162720,0.1687473260526640,0.1282950681516436,0.2222222238779068,469.6666564941406,65.34064205011549,57.23523670718776,0.2222222238779068,20.33333396911621,6.180811804697705,3.000945415886703,0.9368883371353149,2.197224617004395,2.154653454560460,0.1140194250201314,0.1111111119389534,0.4814814925193787,0.1184592270000804,0.02179394964169212,-0.8947753906250000,0.9947422146797180,0.3579636308256449,0.4355357623939499,0.000000000000000,52.55555343627930,15.19314627579731,8.312516601639572,0.000000000000000,354.9135742187500,26.74861316873427,23.27143384327773,0.003118589986115694,0.9444444775581360,0.1762886361319979,0.1262794497229555,0.1111111119389534,603.7777709960938,52.01517612555408,42.52428692092076,0.1111111119389534,23.11111068725586,5.591838343780229,2.481462461280246,0.3488320708274841,2.197224617004395,2.153499227528353,0.1113408116311340,0.1111111119389534,0.8024691343307495,0.1187384871863417,0.02334690037198418,-0.8907834887504578,1.000000000000000,0.3319858838299773,0.4454009009932610
"W777",23857,3.260204577700000,1.111111164093018,54.33333206176758,17.15249215661118,8.456510201199604,0.000000000000000,254.3209838867188,28.98658129058789,26.72794107838956,0.005153246223926544,0.8888889551162720,0.1875715014821952,0.1387089697394656,0.2222222238779068,420.5555419921875,55.71338106061175,48.30299621501094,0.2222222238779068,19.00000190734863,5.688631010044549,2.783312155976230,0.6837388873100281,2.197224617004395,2.148464815879040,0.1241574460178473,0.1111111119389534,0.6296296119689941,0.1197500348927469,0.02551123605960565,-0.9176629185676575,0.9946275353431702,0.3378272326576469,0.4359346363113514,1.000000000000000,55.22222518920898,17.99875672629969,8.600584823911364,0.000000000000000,299.5802612304688,31.41042045151297,28.90336075238462,0.004182257689535618,0.9444444775581360,0.1805701585072614,0.1357216326711520,0.1111111119389534,441.3333129882813,60.25433572528672,52.13296532463724,0.1111111119389534,19.55555534362793,5.921965747739381,2.889615375300478,0.3488320708274841,2.197224617004395,2.153357248656651,0.1178139754403659,0.1111111119389534,0.8024691343307495,0.1189034267299362,0.02565426155867604,-0.8664726018905640,0.9934450984001160,0.3463836480389693,0.4341070659751458,0.2222222238779068,56.66666793823242,13.31244052299791,7.833347836699390,0.000000000000000,339.4321289062500,27.87289305986662,25.94983450584283,0.003906454425305128,0.9444444775581360,0.1873379746965242,0.1337791984203840,0.1111111119389534,462.5555419921875,53.35577804322279,46.00495607705787,0.1111111119389534,19.11111068725586,5.583467372398895,2.673849996946575,0.6837388873100281,2.197224617004395,2.151526624245881,0.1153913162279538,0.1111111119389534,0.6296296119689941,0.1191052465215585,0.02366462643157295,-0.9157270789146423,0.9975078701972961,0.3312880873918508,0.4358382900864457
"W811",18001,2.459946456100000,0.5555555820465088,50.22222518920898,19.78942556324207,8.363284546190473,0.000000000000000,215.1358184814453,32.81337482128230,27.04250244521164,0.006290894933044910,1.000000000000000,0.1778406120638737,0.1362759911055061,0.000000000000000,466.3333435058594,58.41251501001897,46.83333555424321,0.000000000000000,19.44444465637207,5.889814917206133,2.661610546870950,-0.000000000000000,2.197224617004395,2.156779560083999,0.1258674461408721,0.1111111119389534,1.000000000000000,0.1184810736682188,0.02877320226166516,-0.8456493020057678,1.000000000000000,0.3473837907088290,0.4104254516851438,5.222222328186035,56.66666793823242,28.77313641143980,9.393971702907661,0.000000000000000,236.3950500488281,35.18281113605600,29.70947173229640,0.005449750460684299,0.9444444775581360,0.1696902999624042,0.1349689590220695,0.1111111119389534,442.2222290039063,63.01514815764406,51.55157700810692,0.1111111119389534,19.33333587646484,6.127517759570656,2.806133013428478,0.3488320708274841,2.197224617004395,2.156021917686152,0.1348562190938591,0.1111111119389534,0.8024691343307495,0.1189145200357233,0.03193111287918081,-0.8283670544624329,0.9934778809547424,0.3643850068811371,0.4111060853180126,0.000000000000000,49.55555725097656,14.80258524158239,7.250117415745785,0.000000000000000,236.0000152587891,28.66936086992333,22.71597479340997,0.006454096641391516,1.000000000000000,0.1801715270217426,0.1299372887643707,0.000000000000000,381.2222290039063,51.09845209895031,38.72630980420903,0.000000000000000,17.88888931274414,5.564474966053559,2.363641652050683,0.3488320708274841,2.197224617004395,2.154842193491174,0.1179225898045787,0.1111111119389534,0.8024691343307495,0.1187170001669736,0.02574627635404199,-0.8989937305450439,1.000000119209290,0.3389912866495188,0.4176355342933752
"W812",20713,2.830557799300000,0.5555555820465088,44.44444274902344,15.90033656670368,7.316155038224673,0.000000000000000,203.4321136474609,22.35193039419859,19.86456905292773,0.005542016122490168,0.9444444775581360,0.1952592414290638,0.1215942730357604,0.1111111119389534,312.6666564941406,40.72080940063235,34.47893689494573,0.1111111119389534,16.22222137451172,4.932409743116054,2.206842321002226,0.6837388873100281,2.197224617004395,2.159106672241797,0.09462017112124808,0.1111111119389534,0.6296296119689941,0.1175566385182019,0.01781617930959469,-0.9133589267730713,0.9922200441360474,0.3418094724499497,0.4241226654080736,4.000000000000000,52.77777862548828,25.91165004029553,8.699250773197170,0.09876542538404465,231.8024597167969,26.90969073141111,24.38723108986426,0.004681793507188559,0.8888888955116272,0.1822859101467404,0.1184140266420932,0.2222222238779068,353.5555725097656,48.62953024667155,41.77164000517052,0.2222222238779068,17.33333396911621,5.390340085502371,2.459489294465880,0.8486855030059814,2.197224617004395,2.162956142537190,0.09053862280574507,0.1111111119389534,0.5061728954315186,0.1168855026893813,0.01698875343582624,-0.9775928258895874,0.9952405095100403,0.3759581843736907,0.4209984563328563,0.000000000000000,50.00000381469727,11.97359163156913,6.960192629919884,0.000000000000000,180.7654418945313,19.72176132539321,17.49335499201965,0.007524017710238695,0.8888888955116272,0.2066670105411654,0.1240114350387765,0.2222222238779068,279.5555419921875,35.94470520816106,30.59561758942433,0.2222222238779068,14.66666793823242,4.625694148034923,2.068969566672563,0.5297061800956726,2.197224617004395,2.152954313342726,0.09906304574869736,0.1111111119389534,0.6543209552764893,0.1185973162123849,0.01854350396058479,-0.9505347013473511,0.9976122379302979,0.3351462609662223,0.4255758208919745
"W828",20200,2.760453220000000,4.444444656372070,54.44444274902344,22.78687600270356,8.977992413638423,0.000000000000000,154.3950653076172,16.85718262811514,17.31457863456337,0.006247163284569979,1.000000000000000,0.2374040222506611,0.1610553928473381,0.000000000000000,307.3333740234375,32.49575965589042,32.45252076073855,0.000000000000000,16.44444465637207,4.269169543256781,2.335904985248981,0.3488320708274841,2.197224617004395,2.116363785497032,0.1691146316575449,0.1111111119389534,0.8024691343307495,0.1258794786246254,0.03767765144669664,-0.8616107106208801,0.9999999403953552,0.3992909493812083,0.4263586784491042,1.222222328186035,52.55555725097656,17.80361410117975,7.576827678021152,0.000000000000000,177.2098693847656,16.61469881681522,16.86855303994101,0.007799737621098757,1.000000000000000,0.2412640415814631,0.1639132185046015,0.000000000000000,311.3333129882813,31.29082013663864,30.70760580123839,0.000000000000000,15.33333396911621,4.191897816383235,2.257653113253151,-0.000000000000000,2.197224617004395,2.115169322310697,0.1820839160887479,0.1111111119389534,1.000000000000000,0.1265859937571948,0.04460740639323887,-0.8983808159828186,1.000000000000000,0.3885600301040568,0.4277742147706224,0.7777777910232544,49.00000000000000,15.23239293674726,7.081108020798855,0.000000000000000,166.3209991455078,15.82735984741092,15.82358856177707,0.007591757923364639,1.000000000000000,0.2428519890461541,0.1596652766300316,0.000000000000000,295.7777709960938,29.30909296434925,28.16656619466766,0.000000000000000,15.77777862548828,4.081215749012657,2.134625275585303,0.3488320708274841,2.197224617004395,2.117560816289175,0.1674938657774924,0.1111111119389534,0.8024691343307495,0.1256631239326579,0.03786272120385235,-0.9682458639144897,1.000000000000000,0.3794481500128138,0.4330628802965070
"W834",14532,1.985886445200000,0.8888888955116272,59.55555725097656,20.66161295621070,10.30798179657546,0.000000000000000,287.1111145019531,32.45606316665806,32.73042117237397,0.003190664108842611,1.000000000000000,0.2058728376028601,0.1709659870294421,0.000000000000000,599.3333129882813,61.31025863522978,59.54160003893280,0.000000000000000,23.55555534362793,5.788359919351705,3.240817986235191,0.3488320708274841,2.197224617004395,2.121203495821709,0.1911956256654339,0.1111111119389534,0.8024691343307495,0.1257709695655364,0.04471216669433701,-0.9164397120475769,1.000000000000000,0.3865852190475249,0.4329873668461688,1.444444537162781,60.22222518920898,20.87934702913721,9.735573920607447,0.000000000000000,294.1728210449219,33.06336831919359,32.34655471820979,0.003662854898720980,1.000000000000000,0.1992045505193890,0.1681018382574942,0.000000000000000,615.3333129882813,62.22740709658135,58.64410011305182,0.000000000000000,23.77777862548828,5.877985888584513,3.195498090685021,-0.000000000000000,2.197224617004395,2.125402736735187,0.1867712835563010,0.1111111119389534,1.000000000000000,0.1251372042792151,0.04577688627658172,-0.9428090453147888,1.000000119209290,0.3928950068968122,0.4363363674727783,0.4444444477558136,61.00000000000000,17.46883528625058,9.643011009772309,0.000000000000000,305.5555419921875,31.36164569874065,29.51097669334564,0.004215789493173361,1.000000000000000,0.1935654402640770,0.1609795443127962,0.000000000000000,579.2222290039063,58.14420374102855,53.21566012071357,0.000000000000000,23.00000000000000,5.742040693056492,3.003607219161635,-0.000000000000000,2.197224617004395,2.128992879465366,0.1803293457234401,0.1111111119389534,1.000000000000000,0.1244541651036353,0.04504123005721799,-0.9086028933525085,1.000000119209290,0.3987090658249851,0.4389148425043001
"W837",13802,1.886127492200000,2.444444417953491,58.66666793823242,27.63373300252212,11.60697446928708,0.000000000000000,264.6666564941406,47.95538889641667,41.11559524075789,0.004182114731520414,0.9444444775581360,0.1601878863212367,0.1417128003189486,0.1111111119389534,475.1110839843750,91.02894224152628,74.65506179920797,0.1111111119389534,20.00000190734863,7.271402038894015,3.591010650289446,0.3488320708274841,2.197224617004395,2.152060611872306,0.1436059049583446,0.1111111119389534,0.8024691343307495,0.1196480754192299,0.03232259038111900,-0.9213576912879944,0.9957121014595032,0.3414339305009589,0.4543834946553907,7.111110687255859,62.66666793823242,34.94014601561664,12.22148346895613,0.000000000000000,282.9136047363281,50.40167962815713,43.85966885483857,0.003516620490700006,0.9444444775581360,0.1567214904336828,0.1406111011265625,0.1111111119389534,521.4444580078125,95.66781906585737,80.03296648789438,0.1111111119389534,20.33333396911621,7.447527883904468,3.722070600625743,0.3488320708274841,2.197224617004395,2.151793017380998,0.1429084803517591,0.1111111119389534,0.8024691343307495,0.1196659652300588,0.03327951911472548,-1.000000119209290,0.9954979419708252,0.3496806849460788,0.4537076959887253,1.222222328186035,49.33333587646484,21.37024455248593,8.600878753654520,0.09876544028520584,238.8395233154297,43.22391495855768,34.82146752991002,0.004315197002142668,0.8888889551162720,0.1532790851818419,0.1231673859215682,0.2222222238779068,431.6666870117188,80.57853232671550,63.64613413399482,0.2222222238779068,19.00000000000000,6.945322088405993,3.168153264123919,0.6837388873100281,2.197224617004395,2.168460975447663,0.09292575371675946,0.1111111119389534,0.6296296119689941,0.1161112825966127,0.01872954091868267,-0.9263221621513367,0.9944328069686890,0.3446585649090616,0.4552203329954089
"W847",18976,2.593186153600000,1.777777910232544,55.77777481079102,16.29812532938501,10.22614028547810,0.000000000000000,240.4444427490234,25.56724827805209,32.39594872413657,0.003845167346298695,1.000000000000000,0.2604302671159523,0.1898247095065335,0.000000000000000,480.8888854980469,44.47933708521118,54.66452937049603,0.000000000000000,20.33333396911621,4.655184441543708,3.175137090836816,-0.000000000000000,2.197224617004395,2.081926555685310,0.2253692659008620,0.1111111119389534,1.000000000000000,0.1335331976392525,0.05461907987986549,-0.9017944335937500,1.000000000000000,0.4155083828665679,0.4340010594174956,1.777777791023254,53.22222518920898,16.30353566796266,9.514639574374501,0.000000000000000,253.9506072998047,25.74721695080754,32.16365605602478,0.004224411211907864,1.000000000000000,0.2561987938184315,0.1875285662458968,0.000000000000000,517.1110839843750,44.79187220752178,54.53746949571229,0.000000000000000,20.88888740539551,4.699556286337205,3.144871788349334,0.3488320708274841,2.197224617004395,2.085927847851363,0.2212477007434997,0.1111111119389534,0.8024691343307495,0.1325963418534211,0.05134883278751314,-0.9722718596458435,0.9999998807907104,0.4216216416240655,0.4345000675113869,0.8888888955116272,52.33333206176758,14.55988284588350,9.438330664115753,0.000000000000000,284.4691467285156,24.97607916235079,30.65621781542798,0.004204960074275732,1.000000000000000,0.2524973904954426,0.1843340151473901,0.000000000000000,507.3333129882813,43.39846298451892,52.01998814129284,0.000000000000000,20.66666793823242,4.663487337566961,3.055575367654601,0.3488320708274841,2.197224617004395,2.087570922766477,0.2123142995326859,0.1111111119389534,0.8024691343307495,0.1318728808744718,0.04797598647151825,-0.9668235182762146,1.000000000000000,0.4246381641241529,0.4399521128590573
